Filter,Assessment,Data Type
P Doesn't File,False Negatives,Values,1,0
P Doesn't File,False Negatives,Probabilities,0.017188625584550365,0.14618991100081624
D Doesn't Answer,False Negatives,Values,0.30000000000000004,0
D Doesn't Answer,False Negatives,Probabilities,0.18382308957310048,0.02393843323719862
Settles,False Negatives,Values,1.2,1.1,1,0.9,0.8999999999999999,0.8,0.7,0.6000000000000001,0.5,0.3999999999999999,0
Settles,False Negatives,Probabilities,0.00045822779049612794,0.00043408039502974773,0.00310435129650316,0.00012406532326532903,0.0031471331133526644,0.050661537210790905,0.0041258884614147825,0.029819329740650616,0.001486972889850229,0.09765873118617413,0.17908240731532035
P Abandons,False Negatives,Values,1.3,0
P Abandons,False Negatives,Probabilities,0.015988945278330828,0.08287169500974002
D Defaults,False Negatives,Values,0.30000000000000004,0
D Defaults,False Negatives,Probabilities,0.07393507427429054,0.049918402786722674
P Loses,False Negatives,Values,1.9,0
P Loses,False Negatives,Probabilities,0.004165342403901358,0.013844893797214231
P Wins,False Negatives,Values,0,0
P Wins,False Negatives,Probabilities,0.004160343802510388,0.013872518528781295
P Doesn't File,False Positives,Values,0,0
P Doesn't File,False Positives,Probabilities,0.14618991100081624,0.017188625584550365
D Doesn't Answer,False Positives,Values,1,0
D Doesn't Answer,False Positives,Probabilities,0.02393843323719862,0.18382308957310048
Settles,False Positives,Values,1.05,0.9500000000000001,0.85,0.75,0.65,0.55,0.5499999999999999,0.44999999999999996,0.35,0.25,0.050000000000000044,0
Settles,False Positives,Probabilities,0.017044554993500553,0.0010724901891371358,0.020280389624869395,0.004955852437261422,0.11042708447228677,0.009777105643564269,0.00020471971236993292,0.010049451288241616,0.002199431900004475,0.003071327054084523,0.09765873118617413,0.09336158622135325
P Abandons,False Positives,Values,0.15,0
P Abandons,False Positives,Probabilities,0.08287169500974002,0.015988945278330828
D Defaults,False Positives,Values,1.15,0.1499999999999999
D Defaults,False Positives,Probabilities,0.049918402786722674,0.07393507427429054
P Loses,False Positives,Values,0,0
P Loses,False Positives,Probabilities,0.013844893797214231,0.004165342403901358
P Wins,False Positives,Values,1.9,0.8999999999999999
P Wins,False Positives,Probabilities,0.004160343802510388,0.013872518528781295
P Doesn't File,Total Expenditures,Values,0,0
P Doesn't File,Total Expenditures,Probabilities,0.14618991100081624,0.017188625584550365
D Doesn't Answer,Total Expenditures,Values,0.30000000000000004,0.30000000000000004
D Doesn't Answer,Total Expenditures,Probabilities,0.02393843323719862,0.18382308957310048
Settles,Total Expenditures,Values,0.45000000000000007,0.45000000000000007,0.45,0.45,0.44999999999999996,0.44999999999999996
Settles,Total Expenditures,Probabilities,0.0010724901891371358,0.001486972889850229,0.1454404321779819,0.0877538885262089,0.03256948494820108,0.1017794559914685
P Abandons,Total Expenditures,Values,0.44999999999999996,0.44999999999999996
P Abandons,Total Expenditures,Probabilities,0.08287169500974002,0.015988945278330828
D Defaults,Total Expenditures,Values,0.44999999999999996,0.44999999999999996
D Defaults,Total Expenditures,Probabilities,0.049918402786722674,0.07393507427429054
P Loses,Total Expenditures,Values,0.8999999999999999,0.8999999999999999
P Loses,Total Expenditures,Probabilities,0.013844893797214231,0.004165342403901358
P Wins,Total Expenditures,Values,0.8999999999999999,0.8999999999999999
P Wins,Total Expenditures,Probabilities,0.004160343802510388,0.013872518528781295
