"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Case Strength Noise 0.7","0.03334","0.9989","All",1,0,1,0.499997,0.895323,0.793321,1,1,0.54257,0.449369,,,0.446647,,,,,0.0576317,0.0430494,0.24056,0.531877,10.3228,9.35173,1000.05,999.211,0.325465,0.309797,0.298133,0.607929,0.258754,0.259716,0,0,0.446647,0.486899,0.0603485,0.0457662,0.00543351,0.499999,0,-8.5952E-06,0.895323,0.793321,0.104677,0.102002,0.446647,0.0576317,0.0430494,0.112612,0.127948
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Case Strength Noise 0.7","0.03334","0.9989","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Case Strength Noise 0.7","0.03334","0.9989","DisputeArises",1,0,1,0.499997,0.895323,0.793321,1,1,0.54257,0.449369,,,0.446647,,,,,0.0576317,0.0430494,0.24056,0.531877,10.3228,9.35173,1000.05,999.211,0.325465,0.309797,0.298133,0.607929,0.258754,0.259716,0,0,0.446647,0.486899,0.0603485,0.0457662,0.00543351,0.499999,0,-8.5952E-06,0.895323,0.793321,0.104677,0.102002,0.446647,0.0576317,0.0430494,0.112612,0.127948
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Case Strength Noise 0.7","0.03334","0.9989","PFiles",0.8953,0,0.895323,0.534134,1,0.886073,1,1,0.54257,0.449369,,,0.498867,,,,,0.0643697,0.0480825,0.268685,0.531877,10.3605,9.27594,1000.06,999.119,0.363516,0.346017,0.291076,0.637093,0.289006,0.248168,0,0,0.498867,0.486899,0.0674041,0.0511169,0.00606878,0.516543,0,0.0933432,1,0.886073,0,0.113927,0.498867,0.0643697,0.0480825,0.125778,0.142907
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Case Strength Noise 0.7","0.03334","0.9989","DAnswers",0.7933,0,0.793321,0.500057,1,1,1,1,0.54257,0.449369,,,0.563009,,,,,0.0726461,0.0542648,0.303231,0.531877,10.2976,9.31142,1000.05,999.158,0.390969,0.344858,0.316062,0.66092,0.280517,0.278211,0,0,0.563009,0.486899,0.0760707,0.0576893,0.00684907,0.500031,0,0.208075,1,1,0,0,0.563009,0.0726461,0.0542648,0.14195,0.161281
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Case Strength Noise 0.7","0.03334","0.9989","Litigated",0.7933,0,0.793321,0.500057,1,1,1,1,0.54257,0.449369,,,0.563009,,,,,0.0726461,0.0542648,0.303231,0.531877,10.2976,9.31142,1000.05,999.158,0.390969,0.344858,0.316062,0.66092,0.280517,0.278211,0,0,0.563009,0.486899,0.0760707,0.0576893,0.00684907,0.500031,0,0.208075,1,1,0,0,0.563009,0.0726461,0.0542648,0.14195,0.161281
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Case Strength Noise 0.7","0.03334","0.9989","Not Litigated",0.2067,0,0.206679,0.499767,0.493529,0,1,1,,,,,0,,,,,0,0,0,,10.4195,9.50647,1000.08,999.412,0.0740293,0.175219,0.229312,0.40453,0.175219,0.188727,0,0,0,,0,0,0,0.499875,0,-0.798723,0.493529,0,0.506471,0.493529,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Case Strength Noise 0.7","0.03334","0.9989","Settles",0.4466,0,0.446647,0.494492,1,1,1,1,0.403859,0.569939,,,1,,,,,0,0,0,,10.3369,9.3631,1000.07,999.39,0.3,0.2955,0.299535,0.595035,0.212196,0.224501,0,0,1,0.486899,0,0,0,0.49735,0,-0.199725,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Case Strength Noise 0.7","0.03334","0.9989","Tried",0.2406,0,0.24056,0.524746,1,1,1,1,0.731132,0.308515,,,0,,,,,0,0,1,0.531877,10.2319,9.16812,1000,998.691,0.6,0.457722,0.350546,0.808269,0.419163,0.361189,0,0,0,,0,0,0,0.512014,0,0.850732,1,1,0,0,0,0,0,0.468123,0.531877
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Case Strength Noise 0.7","0.03334","0.9989","PWins",0.1279,0,0.127948,0.689829,1,1,1,1,0.812832,0.401113,,,0,,,,,0,0,1,1,10.7,8.7,1000.14,997.675,0.6,0.707623,0.177713,0.885336,0.742197,0.0533139,0,0,0,,0,0,0,0.592377,0,0.799289,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Case Strength Noise 0.7","0.03334","0.9989","DWins",0.1126,0,0.112612,0.33718,1,1,1,1,0.638304,0.203305,,,0,,,,,0,0,1,0,9.7,9.7,999.847,999.847,0.6,0.173788,0.546918,0.720706,0.0521365,0.710993,0,0,0,,0,0,0,0.420706,0,0.90918,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Case Strength Noise 0.7","0.03334","0.9989","Abandoned",0.1061,0,0.106115,0.467509,1,1,1,1,0.698957,0.261195,,,0,,,,,0.543108,0.405688,0,,10.2813,9.41871,1000.03,999.241,0.3,0.296748,0.307452,0.604199,0.25378,0.316172,0,0,0,,0.56871,0.43129,0.0512042,0.484148,0,0.46766,1,1,0,0,0,0.543108,0.405688,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Case Strength Noise 0.7","0.03334","0.9989","Rounds1",0.7879,0,0.787888,0.500181,1,1,1,1,0.541688,0.450302,,,0.566892,,,,,0.0731471,0.054639,0.305322,0.531877,10.2973,9.31115,1000.05,999.159,0.391597,0.344701,0.31604,0.660741,0.280054,0.277851,0,0,0.566892,0.486899,0.0731471,0.054639,0,0.500092,0,0.213267,1,1,0,0,0.566892,0.0731471,0.054639,0.142928,0.162394
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Case Strength Noise 0.7","0.03334","0.9989","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Case Strength Noise 0.7","0.03334","0.9989","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
