"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","All",1,0,1,0.499995,0.81393,0.447003,1,1,0.55333,0.1409,,,0.211373,,,,,0.00638268,0,0.229247,0.506942,10.3664,9.37569,10.3664,9.37569,0.257914,0.22573,0.173759,0.399489,0.228229,0.180641,0,0,0.211373,0.181186,0.00638268,0,0,0.499994,0,7.5023E-06,0.81393,0.447003,0.18607,0.366927,0.211373,0.00638268,0,0.113032,0.116215
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","DisputeArises",1,0,1,0.499995,0.81393,0.447003,1,1,0.55333,0.1409,,,0.211373,,,,,0.00638268,0,0.229247,0.506942,10.3664,9.37569,10.3664,9.37569,0.257914,0.22573,0.173759,0.399489,0.228229,0.180641,0,0,0.211373,0.181186,0.00638268,0,0,0.499994,0,7.5023E-06,0.81393,0.447003,0.18607,0.366927,0.211373,0.00638268,0,0.113032,0.116215
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","PFiles",0.8139,0,0.81393,0.573308,1,0.549191,1,1,0.55333,0.1409,,,0.259694,,,,,0.00784181,0,0.281655,0.506942,10.4502,9.23297,10.4502,9.23297,0.316875,0.277334,0.189431,0.466764,0.280404,0.197886,0,0,0.259694,0.181186,0.00784181,0,0,0.590245,0,0.184351,1,0.549191,0,0.450809,0.259694,0.00784181,0,0.138872,0.142783
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","DAnswers",0.447,0,0.447003,0.41066,1,1,1,1,0.55333,0.1409,,,0.472867,,,,,0.0142789,0,0.512855,0.506942,10.1219,9.4242,10.1219,9.4242,0.453856,0.375296,0.241251,0.616547,0.380887,0.344771,0,0,0.472867,0.181186,0.0142789,0,0,0.383583,0,0.70478,1,1,0,0,0.472867,0.0142789,0,0.252867,0.259988
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","Litigated",0.447,0,0.447003,0.41066,1,1,1,1,0.55333,0.1409,,,0.472867,,,,,0.0142789,0,0.512855,0.506942,10.1219,9.4242,10.1219,9.4242,0.453856,0.375296,0.241251,0.616547,0.380887,0.344771,0,0,0.472867,0.181186,0.0142789,0,0,0.383583,0,0.70478,1,1,0,0,0.472867,0.0142789,0,0.252867,0.259988
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","Not Litigated",0.553,0,0.552997,0.572207,0.663525,0,1,1,,,,,0,,,,,0,0,0,,10.564,9.33648,10.564,9.33648,0.0995287,0.104832,0.119204,0.224036,0.104832,0.0479703,0,0,0,,0,0,0,0.594092,0,-0.569679,0.663525,0,0.336475,0.663525,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","Settles",0.2114,0,0.211373,0.313033,1,1,1,1,0.175878,0.186493,,,1,,,,,0,0,0,,10.0312,9.66881,10.0312,9.66881,0.3,0.205955,0.203627,0.409582,0.0665665,0.196394,0,0,1,0.181186,0,0,0,0.25596,0,0.122978,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","Tried",0.2292,0,0.229247,0.505005,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.506942,10.2132,9.18681,10.2132,9.18681,0.6,0.538461,0.276867,0.815328,0.680791,0.484517,0,0,0,,0,0,0,0.506898,0,1.25778,1,1,0,0,0,0,0,0.493058,0.506942
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","PWins",0.1162,0,0.116215,0.634712,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,11.15,8.25,11.15,8.25,0.6,1.06217,0,1.06217,1.34294,0,0,0,0,,0,0,0,0.687826,0,1.26127,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","DWins",0.113,0,0.113032,0.371645,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0,9.25,10.15,9.25,10.15,0.6,0,0.56153,0.56153,0,0.982678,0,0,0,,0,0,0,0.320874,0,1.25419,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","Abandoned",0.0064,0,0.00638268,0.255121,1,1,1,1,0.601871,0.1,,,0,,,,,1,0,0,,9.85,9.85,9.85,9.85,0.3,0.122864,0.20804,0.330904,0.0184297,0.239246,0,0,0,,1,0,0,0.180904,0,0.109983,1,1,0,0,0,1,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","Rounds1",0.447,0,0.447003,0.41066,1,1,1,1,0.55333,0.1409,,,0.472867,,,,,0.0142789,0,0.512855,0.506942,10.1219,9.4242,10.1219,9.4242,0.453856,0.375296,0.241251,0.616547,0.380887,0.344771,0,0,0.472867,0.181186,0.0142789,0,0,0.383583,0,0.70478,1,1,0,0,0.472867,0.0142789,0,0.252867,0.259988
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","Truly Liable",0.5,0,0.499994,0.716723,0.960848,0.342929,1,1,0.722381,0.183764,,,0.108207,,,,,0.00230934,0,0.232413,0.687886,10.6765,9.05825,10.6765,9.05825,0.26529,0.12155,0.347523,0.469073,0.0900111,0.361286,0,0,0.108207,0.354459,0.00230934,0,0,1,0,1.15263E-05,0.960848,0.342929,0.0391523,0.617918,0.108207,0.00230934,0,0.0725391,0.159874
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","Truly Not Liable",0.5,0,0.500006,0.283273,0.667016,0.551074,1,1,0.448133,0.114226,,,0.314535,,,,,0.0104559,0,0.226082,0.320936,10.0563,9.69312,10.0563,9.69312,0.250538,0.329908,0,0.329908,0.366444,0,0,0,0.314535,0.121577,0.0104559,0,0,0,0,3.4784E-06,0.667016,0.551074,0.332984,0.115942,0.314535,0.0104559,0,0.153524,0.0725579
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","AllCount",620,0,620,0.499995,504.637,277.142,620,620,0.55333,0.1409,,,131.051,,,,,3.95726,0,142.133,91.2496,10.3664,9.37569,10.3664,9.37569,0.257914,0.22573,0.173759,0.399489,0.228229,0.180641,0,0,131.051,0.181186,3.95726,0,0,309.996,0,7.5023E-06,504.637,277.142,115.363,227.495,131.051,3.95726,0,70.08,72.0534
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","Liability Strength1",0.2261,0,0.226114,0.1,0.446202,0.442626,1,1,0.273007,0.100777,,,0.342507,,,,,0.0120484,0,0.088071,0.0328966,9.92377,9.91649,9.92377,9.91649,0.159745,0.0925273,0.0430298,0.135557,0.0330359,0.0482764,0,0,0.342507,0.100611,0.0120484,0,0,0.0399657,0,-6.39492E-06,0.446202,0.442626,0.553798,0.0035751,0.342507,0.0120484,0,0.0851734,0.0028972
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","Liability Strength2",0.1902,0,0.190224,0.3,0.740897,0.693391,1,1,0.441764,0.106187,,,0.394522,,,,,0.0132551,0,0.285614,0.169806,9.89967,9.79951,9.89967,9.79951,0.300827,0.202234,0.187728,0.389962,0.191054,0.243107,0,0,0.394522,0.10776,0.0132551,0,0,0.169489,0,4.91077E-06,0.740897,0.693391,0.259103,0.047506,0.394522,0.0132551,0,0.237115,0.048499
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","Liability Strength3",0.1673,0,0.167339,0.5,0.938642,0.676903,1,1,0.666726,0.13026,,,0.213317,,,,,0.00590645,0,0.45768,0.5,10.32,9.30041,10.32,9.30041,0.379636,0.453227,0.357184,0.81041,0.56317,0.493558,0,0,0.213317,0.182022,0.00590645,0,0,0.5,0,2.11357E-05,0.938642,0.676903,0.061358,0.261739,0.213317,0.00590645,0,0.22884,0.22884
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","Liability Strength4",0.1902,0,0.19022,0.7,0.993595,0.373795,1,1,0.830404,0.197267,,,0.0737337,,,,,0.000746464,0,0.299315,0.830194,10.8055,8.89965,10.8055,8.89965,0.294903,0.344291,0.192531,0.536822,0.35854,0.176432,0,0,0.0737337,0.571649,0.000746464,0,0,0.830511,0,1.64073E-05,0.993595,0.373795,0.00640536,0.6198,0.0737337,0.000746464,0,0.0508256,0.248489
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","Liability Strength5",0.2261,0,0.226104,0.9,0.999669,0.13553,1,1,0.887034,0.329894,,,0.0405015,,,,,2.90443E-05,0,0.094999,0.967103,10.8667,8.93452,10.8667,8.93452,0.19878,0.110592,0.141198,0.251791,0.0971895,0.0324096,0,0,0.0405015,0.86306,2.90443E-05,0,0,0.960034,0,5.99868E-06,0.999669,0.13553,0.000331439,0.864139,0.0405015,2.90443E-05,0,0.00312516,0.0918742
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","PLiabilitySignal1",0.1861,0,0.18607,0.179301,0,0,1,1,,,,,0,,,,,0,0,0,,10,10,10,10,0,0,0.105207,0.105207,0,0.105207,0,0,0,,0,0,0,0.105207,0,-0.80637,0,0,1,0,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","PLiabilitySignal2",0.2124,0,0.21239,0.292925,1,0.875429,1,1,0.117453,0.110325,,,0.845377,,,,,0.0300517,0,0,,10.0637,9.65496,10.0637,9.65496,0.281314,0.234008,0.178624,0.412632,0.101514,0.177429,0,0,0.845377,0.105463,0.0300517,0,0,0.230751,0,-0.21118,1,0.875429,0,0.124571,0.845377,0.0300517,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral","0.0003191","0.9864","PLiabilitySignal3",0.2031,0,0.20309,0.499995,1,0.658848,1,1,0.829288,0.130924,,,0.0814521,,,,,0,0,0.577395,0.359957,10.2672,9.31073,10.2672,9.31073,0.422046,0.353825,0.227785,0.58161,0.446957,0.315738,0,0,0.0814521,0.339081,0,0,0,0.499993,0,4E-05,1,0.658848,0,0.341152,0.0814521,0,0,0.369558,0.207837
