"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","0.0003525","0.9953","All",1,0,1,0.5,1,1,1,1,0.510706,0.487647,,,0.862133,,,,,0.0546454,0.0546454,0.019142,0.499983,10.4614,9.46212,1000.09,999.453,0.0764356,0.0918284,0.0883648,0.180193,0.0297233,0.0294302,0,0,0.862133,0.49961,0.0593628,0.0593628,0.00943482,0.499999,0,2.6764E-06,1,1,0,0,0.862133,0.0546454,0.0546454,0.00957114,0.0095705
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","0.0003525","0.9953","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","0.0003525","0.9953","DisputeArises",1,0,1,0.5,1,1,1,1,0.510706,0.487647,,,0.862133,,,,,0.0546454,0.0546454,0.019142,0.499983,10.4614,9.46212,1000.09,999.453,0.0764356,0.0918284,0.0883648,0.180193,0.0297233,0.0294302,0,0,0.862133,0.49961,0.0593628,0.0593628,0.00943482,0.499999,0,2.6764E-06,1,1,0,0,0.862133,0.0546454,0.0546454,0.00957114,0.0095705
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","0.0003525","0.9953","PFiles",1,0,1,0.5,1,1,1,1,0.510706,0.487647,,,0.862133,,,,,0.0546454,0.0546454,0.019142,0.499983,10.4614,9.46212,1000.09,999.453,0.0764356,0.0918284,0.0883648,0.180193,0.0297233,0.0294302,0,0,0.862133,0.49961,0.0593628,0.0593628,0.00943482,0.499999,0,2.6764E-06,1,1,0,0,0.862133,0.0546454,0.0546454,0.00957114,0.0095705
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","0.0003525","0.9953","DAnswers",1,0,1,0.5,1,1,1,1,0.510706,0.487647,,,0.862133,,,,,0.0546454,0.0546454,0.019142,0.499983,10.4614,9.46212,1000.09,999.453,0.0764356,0.0918284,0.0883648,0.180193,0.0297233,0.0294302,0,0,0.862133,0.49961,0.0593628,0.0593628,0.00943482,0.499999,0,2.6764E-06,1,1,0,0,0.862133,0.0546454,0.0546454,0.00957114,0.0095705
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","0.0003525","0.9953","Litigated",1,0,1,0.5,1,1,1,1,0.510706,0.487647,,,0.862133,,,,,0.0546454,0.0546454,0.019142,0.499983,10.4614,9.46212,1000.09,999.453,0.0764356,0.0918284,0.0883648,0.180193,0.0297233,0.0294302,0,0,0.862133,0.49961,0.0593628,0.0593628,0.00943482,0.499999,0,2.6764E-06,1,1,0,0,0.862133,0.0546454,0.0546454,0.00957114,0.0095705
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","0.0003525","0.9953","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","0.0003525","0.9953","Settles",0.8621,0,0.862133,0.5,1,1,1,1,0.470836,0.528383,,,1,,,,,0,0,0,,10.4621,9.46289,1000.09,999.477,0.075,0.0902095,0.0905996,0.180809,0.0234782,0.0236959,0,0,1,0.49961,0,0,0,0.5,0,-0.244526,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","0.0003525","0.9953","Tried",0.0191,0,0.0191417,0.499987,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.499983,10.425,9.42502,1000.03,999.025,0.15,0.193752,0.0995327,0.293284,0.143132,0.121928,0,0,0,,0,0,0,0.499979,0,2.52344,1,1,0,0,0,0,0,0.500017,0.499983
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","0.0003525","0.9953","PWins",0.0096,0,0.00957051,0.694498,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,11.075,8.775,1000.16,998.024,0.15,0.387516,0,0.387516,0.286273,0,0,0,0,,0,0,0,0.837484,0,2.52342,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","0.0003525","0.9953","DWins",0.0096,0,0.00957114,0.30549,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0,9.775,10.075,999.894,1000.03,0.15,0,0.199059,0.199059,0,0.243847,0,0,0,,0,0,0,0.162497,0,2.52346,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","0.0003525","0.9953","Abandoned",0.1187,0,0.118726,0.5,1,1,1,1,0.737457,0.254335,,,0,,,,,0.460266,0.460266,0,,10.4625,9.4625,1000.07,999.343,0.075,0.087151,0.0703356,0.157487,0.0567881,0.0561576,0,0,0,,0.5,0.5,0.0794675,0.5,0,1.36882,1,1,0,0,0,0.460266,0.460266,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","0.0003525","0.9953","Rounds1",0.9906,0,0.990565,0.5,1,1,1,1,0.508826,0.489815,,,0.870344,,,,,0.0551659,0.0551659,0.019324,0.499983,10.4614,9.46212,1000.09,999.454,0.0764493,0.090054,0.0866467,0.176701,0.0274366,0.0271441,0,0,0.870344,0.49961,0.0551659,0.0551659,0,0.499999,0,2.70189E-06,1,1,0,0,0.870344,0.0551659,0.0551659,0.00966231,0.0096617
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","0.0003525","0.9953","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","0.0003525","0.9953","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","0.0003525","0.9953","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","0.0003525","0.9953","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
