"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","7.983E-05","1.001","All",1,0,1,0.499997,1,1,1,1,0.655355,0.305909,,,0.547799,,,,,0,0,0.452201,0.527272,10.3877,9.39442,10.3877,9.39442,0.21783,0.294348,0.257046,0.551394,0.274315,0.2665,0,0,0.547799,0.464643,0,0,0,0.499999,0,-8.5952E-06,1,1,0,0,0.547799,0,0,0.213768,0.238433
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","7.983E-05","1.001","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","7.983E-05","1.001","DisputeArises",1,0,1,0.499997,1,1,1,1,0.655355,0.305909,,,0.547799,,,,,0,0,0.452201,0.527272,10.3877,9.39442,10.3877,9.39442,0.21783,0.294348,0.257046,0.551394,0.274315,0.2665,0,0,0.547799,0.464643,0,0,0,0.499999,0,-8.5952E-06,1,1,0,0,0.547799,0,0,0.213768,0.238433
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","7.983E-05","1.001","PFiles",1,0,1,0.499997,1,1,1,1,0.655355,0.305909,,,0.547799,,,,,0,0,0.452201,0.527272,10.3877,9.39442,10.3877,9.39442,0.21783,0.294348,0.257046,0.551394,0.274315,0.2665,0,0,0.547799,0.464643,0,0,0,0.499999,0,-8.5952E-06,1,1,0,0,0.547799,0,0,0.213768,0.238433
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","7.983E-05","1.001","DAnswers",1,0,1,0.499997,1,1,1,1,0.655355,0.305909,,,0.547799,,,,,0,0,0.452201,0.527272,10.3877,9.39442,10.3877,9.39442,0.21783,0.294348,0.257046,0.551394,0.274315,0.2665,0,0,0.547799,0.464643,0,0,0,0.499999,0,-8.5952E-06,1,1,0,0,0.547799,0,0,0.213768,0.238433
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","7.983E-05","1.001","Litigated",1,0,1,0.499997,1,1,1,1,0.655355,0.305909,,,0.547799,,,,,0,0,0.452201,0.527272,10.3877,9.39442,10.3877,9.39442,0.21783,0.294348,0.257046,0.551394,0.274315,0.2665,0,0,0.547799,0.464643,0,0,0,0.499999,0,-8.5952E-06,1,1,0,0,0.547799,0,0,0.213768,0.238433
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","7.983E-05","1.001","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","7.983E-05","1.001","Settles",0.5478,0,0.547799,0.483193,1,1,1,1,0.453403,0.475884,,,1,,,,,0,0,0,,10.3896,9.46036,10.3896,9.46036,0.15,0.222864,0.248798,0.471662,0.167365,0.199925,0,0,1,0.464643,0,0,0,0.491806,0,-0.580422,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","7.983E-05","1.001","Tried",0.4522,0,0.452201,0.520353,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.527272,10.3855,9.31455,10.3855,9.31455,0.3,0.380944,0.267038,0.647982,0.403875,0.347149,0,0,0,,0,0,0,0.509923,0,0.703107,1,1,0,0,0,0,0,0.472728,0.527272
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","7.983E-05","1.001","PWins",0.2384,0,0.238433,0.658661,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,11,8.7,11,8.7,0.3,0.722482,0,0.722482,0.765971,0,0,0,0,,0,0,0,0.577518,0,0.681516,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","7.983E-05","1.001","DWins",0.2138,0,0.213768,0.366086,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0,9.7,10,9.7,10,0.3,0,0.564887,0.564887,0,0.734353,0,0,0,,0,0,0,0.434528,0,0.727189,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","7.983E-05","1.001","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","7.983E-05","1.001","Rounds1",1,0,1,0.499997,1,1,1,1,0.655355,0.305909,,,0.547799,,,,,0,0,0.452201,0.527272,10.3877,9.39442,10.3877,9.39442,0.21783,0.294348,0.257046,0.551394,0.274315,0.2665,0,0,0.547799,0.464643,0,0,0,0.499999,0,-8.5952E-06,1,1,0,0,0.547799,0,0,0.213768,0.238433
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","7.983E-05","1.001","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","7.983E-05","1.001","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","7.983E-05","1.001","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
