"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Mildly Risk Averse","0.09954","1","All",1,0,1,0.499995,0.74738,0.138694,1,1,0.397727,0.287674,,,0.0692163,,,,,0.0129479,0.0157101,0.035179,0.173345,10.1858,9.24032,1000.16,997.876,0.57386,0.32316,0.34271,0.66587,0.345847,0.259996,0,0,0.0692163,0.318429,0.0157684,0.0185305,0.00564085,0.499994,0,7.5023E-06,0.74738,0.138694,0.25262,0.608685,0.0692163,0.0129479,0.0157101,0.0290812,0.0060982
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Mildly Risk Averse","0.09954","1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Mildly Risk Averse","0.09954","1","DisputeArises",1,0,1,0.499995,0.74738,0.138694,1,1,0.397727,0.287674,,,0.0692163,,,,,0.0129479,0.0157101,0.035179,0.173345,10.1858,9.24032,1000.16,997.876,0.57386,0.32316,0.34271,0.66587,0.345847,0.259996,0,0,0.0692163,0.318429,0.0157684,0.0185305,0.00564085,0.499994,0,7.5023E-06,0.74738,0.138694,0.25262,0.608685,0.0692163,0.0129479,0.0157101,0.0290812,0.0060982
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Mildly Risk Averse","0.09954","1","PFiles",0.7474,0,0.74738,0.569753,1,0.185574,1,1,0.397727,0.287674,,,0.0926119,,,,,0.0173244,0.0210202,0.04707,0.173345,10.2486,8.98354,1000.21,997.158,0.767829,0.432391,0.37747,0.80986,0.462746,0.266798,0,0,0.0926119,0.318429,0.0210982,0.024794,0.00754751,0.587917,0,0.131172,1,0.185574,0,0.814426,0.0926119,0.0173244,0.0210202,0.0389109,0.0081594
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Mildly Risk Averse","0.09954","1","DAnswers",0.1387,0,0.138694,0.24912,1,1,1,1,0.397727,0.287674,,,0.499056,,,,,0.0933557,0.113271,0.253646,0.173345,9.5843,8.91132,998.869,996.489,1.50438,0.925269,0.243703,1.16897,1.08885,0.363475,0,0,0.499056,0.318429,0.113691,0.133607,0.0406711,0.184166,0,0.782538,1,1,0,0,0.499056,0.0933557,0.113271,0.209678,0.0439683
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Mildly Risk Averse","0.09954","1","Litigated",0.1387,0,0.138694,0.24912,1,1,1,1,0.397727,0.287674,,,0.499056,,,,,0.0933557,0.113271,0.253646,0.173345,9.5843,8.91132,998.869,996.489,1.50438,0.925269,0.243703,1.16897,1.08885,0.363475,0,0,0.499056,0.318429,0.113691,0.133607,0.0406711,0.184166,0,0.782538,1,1,0,0,0.499056,0.0933557,0.113271,0.209678,0.0439683
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Mildly Risk Averse","0.09954","1","Not Litigated",0.8613,0,0.861306,0.540393,0.706701,0,1,1,,,,,0,,,,,0,0,0,,10.2827,9.2933,1000.36,998.099,0.42402,0.226204,0.358652,0.584856,0.226204,0.243333,0,0,0,,0,0,0,0.550851,0,-0.126002,0.706701,0,0.293299,0.706701,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Mildly Risk Averse","0.09954","1","Settles",0.0692,0,0.0692163,0.254487,1,1,1,1,0.226671,0.410188,,,1,,,,,0,0,0,,9.71843,9.08157,999.445,997.548,1.2,0.758996,0.243154,1.00215,0.728581,0.323524,0,0,1,0.318429,0,0,0,0.188159,0,0.887488,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Mildly Risk Averse","0.09954","1","Tried",0.0352,0,0.0351794,0.241369,1,1,1,1,0.548005,0.15267,,,0,,,,,0,0,1,0.173345,8.97334,8.62666,996.938,994.821,2.4,1.19641,0.311735,1.50815,1.62663,0.592793,0,0,0,,0,0,0,0.176934,0,0.825899,1,1,0,0,0,0,0,0.826655,0.173345
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Mildly Risk Averse","0.09954","1","PWins",0.0061,0,0.00609816,0.461683,1,1,1,1,0.584038,0.15687,,,0,,,,,0,0,1,1,9.8,7.8,999.653,987.439,2.4,1.7528,0.536637,2.28944,3.31953,0.643964,0,0,0,,0,0,0,0.447197,0,1.5664,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Mildly Risk Averse","0.09954","1","DWins",0.0291,0,0.0290812,0.19517,1,1,1,1,0.540449,0.15179,,,0,,,,,0,0,1,0,8.8,8.8,996.369,996.369,2.4,1.07974,0.264574,1.34431,1.27163,0.582063,0,0,0,,0,0,0,0.120261,0,0.670621,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Mildly Risk Averse","0.09954","1","Abandoned",0.0343,0,0.0342989,0.246238,1,1,1,1,0.588787,0.178906,,,0,,,,,0.377503,0.458035,0,,9.94027,8.85973,999.687,996.066,1.2,0.98271,0.175033,1.15774,1.26428,0.20889,0,0,0,,0.459734,0.540266,0.164462,0.183523,0,0.526269,1,1,0,0,0,0.377503,0.458035,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Mildly Risk Averse","0.09954","1","Rounds1",0.1331,0,0.133054,0.249713,1,1,1,1,0.388329,0.291192,,,0.520213,,,,,0.0973136,0.118073,0.2644,0.173345,9.57092,8.9118,998.838,996.499,1.51728,0.923619,0.246117,1.16974,1.08232,0.368375,0,0,0.520213,0.318429,0.0973136,0.118073,0,0.184776,0,0.804472,1,1,0,0,0.520213,0.0973136,0.118073,0.218567,0.0458324
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Mildly Risk Averse","0.09954","1","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Mildly Risk Averse","0.09954","1","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Mildly Risk Averse","0.09954","1","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Mildly Risk Averse","0.09954","1","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
