"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0","0.1262","0.9959","All",1,0,1,0.499995,1,1,1,1,0.487939,0.421012,,,0.616552,,,,,0.122977,0.151514,0.080006,0.479487,10.4368,9.51515,1000.05,999.31,0.0480035,0.177712,0.186619,0.36433,0.129091,0.139747,0,0,0.616552,0.419204,0.137452,0.16599,0.0289513,0.499994,0,7.5023E-06,1,1,0,0,0.616552,0.122977,0.151514,0.041644,0.0383617
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0","0.1262","0.9959","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0","0.1262","0.9959","DisputeArises",1,0,1,0.499995,1,1,1,1,0.487939,0.421012,,,0.616552,,,,,0.122977,0.151514,0.080006,0.479487,10.4368,9.51515,1000.05,999.31,0.0480035,0.177712,0.186619,0.36433,0.129091,0.139747,0,0,0.616552,0.419204,0.137452,0.16599,0.0289513,0.499994,0,7.5023E-06,1,1,0,0,0.616552,0.122977,0.151514,0.041644,0.0383617
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0","0.1262","0.9959","PFiles",1,0,1,0.499995,1,1,1,1,0.487939,0.421012,,,0.616552,,,,,0.122977,0.151514,0.080006,0.479487,10.4368,9.51515,1000.05,999.31,0.0480035,0.177712,0.186619,0.36433,0.129091,0.139747,0,0,0.616552,0.419204,0.137452,0.16599,0.0289513,0.499994,0,7.5023E-06,1,1,0,0,0.616552,0.122977,0.151514,0.041644,0.0383617
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0","0.1262","0.9959","DAnswers",1,0,1,0.499995,1,1,1,1,0.487939,0.421012,,,0.616552,,,,,0.122977,0.151514,0.080006,0.479487,10.4368,9.51515,1000.05,999.31,0.0480035,0.177712,0.186619,0.36433,0.129091,0.139747,0,0,0.616552,0.419204,0.137452,0.16599,0.0289513,0.499994,0,7.5023E-06,1,1,0,0,0.616552,0.122977,0.151514,0.041644,0.0383617
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0","0.1262","0.9959","Litigated",1,0,1,0.499995,1,1,1,1,0.487939,0.421012,,,0.616552,,,,,0.122977,0.151514,0.080006,0.479487,10.4368,9.51515,1000.05,999.31,0.0480035,0.177712,0.186619,0.36433,0.129091,0.139747,0,0,0.616552,0.419204,0.137452,0.16599,0.0289513,0.499994,0,7.5023E-06,1,1,0,0,0.616552,0.122977,0.151514,0.041644,0.0383617
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0","0.1262","0.9959","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0","0.1262","0.9959","Settles",0.6166,0,0.616552,0.469732,1,1,1,1,0.346381,0.492027,,,1,,,,,0,0,0,,10.4192,9.5808,1000.1,999.704,0,0.168484,0.212835,0.381319,0.0749949,0.117547,0,0,1,0.419204,0,0,0,0.463555,0,-0.360096,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0","0.1262","0.9959","Tried",0.08,0,0.0800058,0.484029,1,1,1,1,0.738324,0.232058,,,0,,,,,0,0,1,0.479487,10.1549,9.24513,999.592,996.134,0.6,0.518153,0.164962,0.683115,0.630904,0.313428,0,0,0,,0,0,0,0.479695,0,0.551056,1,1,0,0,0,0,0,0.520513,0.479487
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0","0.1262","0.9959","PWins",0.0384,0,0.0383617,0.761469,1,1,1,1,0.839434,0.332477,,,0,,,,,0,0,1,1,11.3,8.1,1000.17,991.847,0.6,1.08064,0,1.08064,1.31579,0,0,0,0,,0,0,0,0.819361,0,0.652918,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0","0.1262","0.9959","DWins",0.0416,0,0.041644,0.228457,1,1,1,1,0.645183,0.139554,,,0,,,,,0,0,1,0,9.1,10.3,999.058,1000.08,0.6,0,0.316922,0.316922,0,0.602152,0,0,0,,0,0,0,0.166801,0,0.457222,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0","0.1262","0.9959","Abandoned",0.3034,0,0.303442,0.565696,1,1,1,1,0.709548,0.32654,,,0,,,,,0.405272,0.499318,0,,10.547,9.45298,1000.09,999.348,0,0.1067,0.139062,0.245761,0.1067,0.139062,0,0,0,,0.452977,0.547023,0.0954097,0.579385,0,0.586398,1,1,0,0,0,0.405272,0.499318,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0","0.1262","0.9959","Rounds1",0.971,0,0.971049,0.497548,1,1,1,1,0.482561,0.422876,,,0.634935,,,,,0.126643,0.156031,0.082391,0.479487,10.435,9.51561,1000.05,999.307,0.0494347,0.177155,0.183131,0.360286,0.127085,0.134861,0,0,0.634935,0.419204,0.126643,0.156031,0,0.496797,0,0.00950517,1,1,0,0,0.634935,0.126643,0.156031,0.0428856,0.0395055
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0","0.1262","0.9959","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
