"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","0.05071","0.9936","All",1,0,1,0.499995,1,1,1,1,0.507488,0.464751,,,0.685386,,,,,0.0979892,0.112253,0.06587,0.449447,10.3973,9.4231,1000.06,999.297,0.179642,0.207387,0.193913,0.4013,0.141334,0.138909,0,0,0.685386,0.479972,0.11724,0.131504,0.0385021,0.499994,0,7.5023E-06,1,1,0,0,0.685386,0.0979892,0.112253,0.0362651,0.0296052
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","0.05071","0.9936","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","0.05071","0.9936","DisputeArises",1,0,1,0.499995,1,1,1,1,0.507488,0.464751,,,0.685386,,,,,0.0979892,0.112253,0.06587,0.449447,10.3973,9.4231,1000.06,999.297,0.179642,0.207387,0.193913,0.4013,0.141334,0.138909,0,0,0.685386,0.479972,0.11724,0.131504,0.0385021,0.499994,0,7.5023E-06,1,1,0,0,0.685386,0.0979892,0.112253,0.0362651,0.0296052
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","0.05071","0.9936","PFiles",1,0,1,0.499995,1,1,1,1,0.507488,0.464751,,,0.685386,,,,,0.0979892,0.112253,0.06587,0.449447,10.3973,9.4231,1000.06,999.297,0.179642,0.207387,0.193913,0.4013,0.141334,0.138909,0,0,0.685386,0.479972,0.11724,0.131504,0.0385021,0.499994,0,7.5023E-06,1,1,0,0,0.685386,0.0979892,0.112253,0.0362651,0.0296052
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","0.05071","0.9936","DAnswers",1,0,1,0.499995,1,1,1,1,0.507488,0.464751,,,0.685386,,,,,0.0979892,0.112253,0.06587,0.449447,10.3973,9.4231,1000.06,999.297,0.179642,0.207387,0.193913,0.4013,0.141334,0.138909,0,0,0.685386,0.479972,0.11724,0.131504,0.0385021,0.499994,0,7.5023E-06,1,1,0,0,0.685386,0.0979892,0.112253,0.0362651,0.0296052
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","0.05071","0.9936","Litigated",1,0,1,0.499995,1,1,1,1,0.507488,0.464751,,,0.685386,,,,,0.0979892,0.112253,0.06587,0.449447,10.3973,9.4231,1000.06,999.297,0.179642,0.207387,0.193913,0.4013,0.141334,0.138909,0,0,0.685386,0.479972,0.11724,0.131504,0.0385021,0.499994,0,7.5023E-06,1,1,0,0,0.685386,0.0979892,0.112253,0.0362651,0.0296052
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","0.05071","0.9936","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","0.05071","0.9936","Settles",0.6854,0,0.685386,0.494595,1,1,1,1,0.410394,0.549549,,,1,,,,,0,0,0,,10.405,9.44503,1000.09,999.507,0.15,0.184124,0.196349,0.380473,0.0935339,0.107444,0,0,1,0.479972,0,0,0,0.493215,0,-0.436727,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","0.05071","0.9936","Tried",0.0659,0,0.0658703,0.459692,1,1,1,1,0.721687,0.199461,,,0,,,,,0,0,1,0.449447,10.1039,9.29605,999.718,997.334,0.6,0.447792,0.19474,0.642533,0.529581,0.340796,0,0,0,,0,0,0,0.450021,0,1.0512,1,1,0,0,0,0,0,0.550553,0.449447
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","0.05071","0.9936","PWins",0.0296,0,0.0296052,0.699215,1,1,1,1,0.85208,0.287869,,,0,,,,,0,0,1,1,11.15,8.25,1000.17,994.008,0.6,0.996317,0,0.996317,1.17829,0,0,0,0,,0,0,0,0.753683,0,1.19015,1,1,0,0,0,0,0,0,1
