"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","All",1,0,1,0.499995,1,1,1,1,0.545559,0.449232,,,0.736243,,,,,0.0868643,0.0873759,0.05382,0.501405,10.4555,9.45736,1000.08,999.42,0.0871095,0.156647,0.149357,0.306003,0.103759,0.10286,0,0,0.736243,0.498283,0.104712,0.105224,0.0356963,0.499994,0,7.5023E-06,1,1,0,0,0.736243,0.0868643,0.0873759,0.0268345,0.0269857
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","DisputeArises",1,0,1,0.499995,1,1,1,1,0.545559,0.449232,,,0.736243,,,,,0.0868643,0.0873759,0.05382,0.501405,10.4555,9.45736,1000.08,999.42,0.0871095,0.156647,0.149357,0.306003,0.103759,0.10286,0,0,0.736243,0.498283,0.104712,0.105224,0.0356963,0.499994,0,7.5023E-06,1,1,0,0,0.736243,0.0868643,0.0873759,0.0268345,0.0269857
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","PFiles",1,0,1,0.499995,1,1,1,1,0.545559,0.449232,,,0.736243,,,,,0.0868643,0.0873759,0.05382,0.501405,10.4555,9.45736,1000.08,999.42,0.0871095,0.156647,0.149357,0.306003,0.103759,0.10286,0,0,0.736243,0.498283,0.104712,0.105224,0.0356963,0.499994,0,7.5023E-06,1,1,0,0,0.736243,0.0868643,0.0873759,0.0268345,0.0269857
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","DAnswers",1,0,1,0.499995,1,1,1,1,0.545559,0.449232,,,0.736243,,,,,0.0868643,0.0873759,0.05382,0.501405,10.4555,9.45736,1000.08,999.42,0.0871095,0.156647,0.149357,0.306003,0.103759,0.10286,0,0,0.736243,0.498283,0.104712,0.105224,0.0356963,0.499994,0,7.5023E-06,1,1,0,0,0.736243,0.0868643,0.0873759,0.0268345,0.0269857
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","Litigated",1,0,1,0.499995,1,1,1,1,0.545559,0.449232,,,0.736243,,,,,0.0868643,0.0873759,0.05382,0.501405,10.4555,9.45736,1000.08,999.42,0.0871095,0.156647,0.149357,0.306003,0.103759,0.10286,0,0,0.736243,0.498283,0.104712,0.105224,0.0356963,0.499994,0,7.5023E-06,1,1,0,0,0.736243,0.0868643,0.0873759,0.0268345,0.0269857
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","Settles",0.7362,0,0.736243,0.499642,1,1,1,1,0.457744,0.538821,,,1,,,,,0,0,0,,10.4608,9.46422,1000.09,999.485,0.075,0.139277,0.140499,0.279776,0.0735392,0.0746586,0,0,1,0.498283,0,0,0,0.499539,0,-0.404158,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","Tried",0.0538,0,0.0538202,0.501013,1,1,1,1,0.880212,0.121057,,,0,,,,,0,0,1,0.501405,10.3518,9.34817,1000,998.834,0.3,0.317349,0.216995,0.534344,0.312211,0.282093,0,0,0,,0,0,0,0.501396,0,2.11908,1,1,0,0,0,0,0,0.498595,0.501405
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","PWins",0.027,0,0.0269857,0.617109,1,1,1,1,0.889287,0.130622,,,0,,,,,0,0,1,1,11,8.7,1000.16,997.675,0.3,0.63292,0,0.63292,0.622672,0,0,0,0,,0,0,0,0.66708,0,2.11738,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","DWins",0.0268,0,0.0268345,0.384262,1,1,1,1,0.871087,0.111437,,,0,,,,,0,0,1,0,9.7,10,999.847,1000,0.3,0,0.435212,0.435212,0,0.565776,0,0,0,,0,0,0,0.334779,0,2.12079,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","Abandoned",0.2099,0,0.209936,0.500973,1,1,1,1,0.76773,0.219178,,,0,,,,,0.413765,0.416202,0,,10.4637,9.46128,1000.07,999.341,0.075,0.176363,0.163082,0.339445,0.156298,0.155812,0,0,0,,0.498782,0.501218,0.170034,0.50123,0,0.874153,1,1,0,0,0,0.413765,0.416202,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","Rounds1",0.9643,0,0.964304,0.49999,1,1,1,1,0.538682,0.457112,,,0.763497,,,,,0.0900798,0.0906104,0.055813,0.501405,10.4553,9.45717,1000.08,999.423,0.0875578,0.152153,0.144933,0.297087,0.0976157,0.096689,0,0,0.763497,0.498283,0.0900798,0.0906104,0,0.499987,0,0.008678,1,1,0,0,0.763497,0.0900798,0.0906104,0.0278278,0.0279847
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25","0.003339","0.9986","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
