"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.06412","0.9953","All",1,0,1,0.500003,0.611423,0.235712,1,1,0.546617,0.424265,,,0.132235,,,,,0.0449083,0.0311891,0.008252,0.478923,10.2999,9.44106,1000.04,999.241,0.259092,0.133838,0.2377,0.371538,0.119452,0.161423,0,0,0.132235,0.496459,0.0544722,0.0407529,0.0191277,0.500004,0,-4.37299E-07,0.611423,0.235712,0.388577,0.375711,0.132235,0.0449083,0.0311891,0.00429976,0.0039519
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.06412","0.9953","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.06412","0.9953","DisputeArises",1,0,1,0.500003,0.611423,0.235712,1,1,0.546617,0.424265,,,0.132235,,,,,0.0449083,0.0311891,0.008252,0.478923,10.2999,9.44106,1000.04,999.241,0.259092,0.133838,0.2377,0.371538,0.119452,0.161423,0,0,0.132235,0.496459,0.0544722,0.0407529,0.0191277,0.500004,0,-4.37299E-07,0.611423,0.235712,0.388577,0.375711,0.132235,0.0449083,0.0311891,0.00429976,0.0039519
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.06412","0.9953","PFiles",0.6114,0,0.611423,0.691493,1,0.385513,1,1,0.546617,0.424265,,,0.216274,,,,,0.0734488,0.0510106,0.013496,0.478923,10.4904,9.08584,1000.07,998.758,0.423752,0.218896,0.314912,0.533808,0.195367,0.190158,0,0,0.216274,0.496459,0.0890908,0.0666526,0.0312839,0.743918,0,0.0968087,1,0.385513,0,0.614487,0.216274,0.0734488,0.0510106,0.00703237,0.0064635
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.06412","0.9953","DAnswers",0.2357,0,0.235712,0.530571,1,1,1,1,0.546617,0.424265,,,0.561003,,,,,0.190522,0.132319,0.035007,0.478923,10.1563,9.22265,999.959,998.679,0.621004,0.359826,0.401074,0.7609,0.298791,0.368523,0,0,0.561003,0.496459,0.231096,0.172893,0.0811487,0.543716,0,0.444809,1,1,0,0,0.561003,0.190522,0.132319,0.0182416,0.0167659
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.06412","0.9953","Litigated",0.2357,0,0.235712,0.530571,1,1,1,1,0.546617,0.424265,,,0.561003,,,,,0.190522,0.132319,0.035007,0.478923,10.1563,9.22265,999.959,998.679,0.621004,0.359826,0.401074,0.7609,0.298791,0.368523,0,0,0.561003,0.496459,0.231096,0.172893,0.0811487,0.543716,0,0.444809,1,1,0,0,0.561003,0.190522,0.132319,0.0182416,0.0167659
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.06412","0.9953","Not Litigated",0.7643,0,0.764288,0.490576,0.491584,0,1,1,,,,,0,,,,,0,0,0,,10.3441,9.50842,1000.07,999.414,0.147475,0.0641421,0.187314,0.251456,0.0641421,0.0975513,0,0,0,,0,0,0,0.486523,0,-0.137183,0.491584,0,0.508416,0.491584,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.06412","0.9953","Settles",0.1322,0,0.132235,0.536443,1,1,1,1,0.470267,0.522651,,,1,,,,,0,0,0,,10.1965,9.20354,1000.06,999.245,0.6,0.342583,0.43771,0.780292,0.269523,0.348143,0,0,1,0.496459,0,0,0,0.559103,0,0.162145,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.06412","0.9953","Tried",0.0083,0,0.00825168,0.500159,1,1,1,1,0.740017,0.247165,,,0,,,,,0,0,1,0.478923,9.84098,8.95902,998.227,986.872,1.2,0.800582,0.235119,1.0357,1.40637,0.587799,0,0,0,,0,0,0,0.490774,0,0.740457,1,1,0,0,0,0,0,0.521077,0.478923
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.06412","0.9953","PWins",0.004,0,0.00395192,0.746813,1,1,1,1,0.842743,0.346033,,,0,,,,,0,0,1,1,11.3,7.5,1000.17,972.497,1.2,1.67163,0,1.67163,2.93652,0,0,0,0,,0,0,0,0.828371,0,0.862009,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.06412","0.9953","DWins",0.0043,0,0.00429976,0.273458,1,1,1,1,0.645602,0.156294,,,0,,,,,0,0,1,0,8.5,10.3,996.439,1000.08,1.2,0,0.451218,0.451218,0,1.12805,0,0,0,,0,0,0,0.180487,0,0.628739,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.06412","0.9953","Abandoned",0.0952,0,0.0952251,0.525051,1,1,1,1,0.635881,0.302986,,,0,,,,,0.471602,0.32753,0,,10.128,9.27204,999.972,998.917,0.6,0.345577,0.36458,0.710158,0.243459,0.377823,0,0,0,,0.572036,0.427964,0.200868,0.526937,0,0.811713,1,1,0,0,0,0.471602,0.32753,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.06412","0.9953","Rounds1",0.2166,0,0.216584,0.529797,1,1,1,1,0.543262,0.432084,,,0.610548,,,,,0.207348,0.144004,0.038099,0.478923,10.1525,9.22465,999.956,998.672,0.62286,0.353237,0.396759,0.749996,0.28855,0.356863,0,0,0.610548,0.496459,0.207348,0.144004,0,0.542064,0,0.468768,1,1,0,0,0.610548,0.207348,0.144004,0.0198526,0.0182466
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.06412","0.9953","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.06412","0.9953","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
