"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06734","0.9979","All",1,0,1,0.5,1,1,1,1,0.498436,0.478537,,,0.622797,,,,,0.0745999,0.066642,0.212692,0.496546,10.4431,9.46597,1000.09,999.477,0.0909519,0.262667,0.259865,0.522531,0.187505,0.196461,0,0,0.622797,0.489451,0.0862342,0.0782763,0.0232686,0.5,0,-3.9756E-06,1,1,0,0,0.622797,0.0745999,0.066642,0.107081,0.105612
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06734","0.9979","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06734","0.9979","DisputeArises",1,0,1,0.5,1,1,1,1,0.498436,0.478537,,,0.622797,,,,,0.0745999,0.066642,0.212692,0.496546,10.4431,9.46597,1000.09,999.477,0.0909519,0.262667,0.259865,0.522531,0.187505,0.196461,0,0,0.622797,0.489451,0.0862342,0.0782763,0.0232686,0.5,0,-3.9756E-06,1,1,0,0,0.622797,0.0745999,0.066642,0.107081,0.105612
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06734","0.9979","PFiles",1,0,1,0.5,1,1,1,1,0.498436,0.478537,,,0.622797,,,,,0.0745999,0.066642,0.212692,0.496546,10.4431,9.46597,1000.09,999.477,0.0909519,0.262667,0.259865,0.522531,0.187505,0.196461,0,0,0.622797,0.489451,0.0862342,0.0782763,0.0232686,0.5,0,-3.9756E-06,1,1,0,0,0.622797,0.0745999,0.066642,0.107081,0.105612
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06734","0.9979","DAnswers",1,0,1,0.5,1,1,1,1,0.498436,0.478537,,,0.622797,,,,,0.0745999,0.066642,0.212692,0.496546,10.4431,9.46597,1000.09,999.477,0.0909519,0.262667,0.259865,0.522531,0.187505,0.196461,0,0,0.622797,0.489451,0.0862342,0.0782763,0.0232686,0.5,0,-3.9756E-06,1,1,0,0,0.622797,0.0745999,0.066642,0.107081,0.105612
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06734","0.9979","Litigated",1,0,1,0.5,1,1,1,1,0.498436,0.478537,,,0.622797,,,,,0.0745999,0.066642,0.212692,0.496546,10.4431,9.46597,1000.09,999.477,0.0909519,0.262667,0.259865,0.522531,0.187505,0.196461,0,0,0.622797,0.489451,0.0862342,0.0782763,0.0232686,0.5,0,-3.9756E-06,1,1,0,0,0.622797,0.0745999,0.066642,0.107081,0.105612
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06734","0.9979","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06734","0.9979","Settles",0.6228,0,0.622797,0.501344,1,1,1,1,0.416402,0.5625,,,1,,,,,0,0,0,,10.452,9.47305,1000.11,999.632,0.075,0.260331,0.272674,0.533005,0.144739,0.157017,0,0,1,0.489451,0,0,0,0.501668,0,-0.0439215,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06734","0.9979","Tried",0.2127,0,0.212692,0.494548,1,1,1,1,0.620462,0.347833,,,0,,,,,0,0,1,0.496546,10.4208,9.42923,1000.04,999.103,0.15,0.275535,0.212718,0.488253,0.268302,0.252603,0,0,0,,0,0,0,0.493244,0,0.154367,1,1,0,0,0,0,0,0.503454,0.496546
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06734","0.9979","PWins",0.1056,0,0.105612,0.606797,1,1,1,1,0.621165,0.347986,,,0,,,,,0,0,1,1,11.0375,8.8125,1000.16,998.181,0.15,0.554903,0,0.554903,0.540336,0,0,0,0,,0,0,0,0.632597,0,0.159978,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06734","0.9979","DWins",0.1071,0,0.107081,0.383838,1,1,1,1,0.619768,0.347682,,,0,,,,,0,0,1,0,9.8125,10.0375,999.915,1000.01,0.15,0,0.422517,0.422517,0,0.501739,0,0,0,,0,0,0,0.355804,0,0.148834,1,1,0,0,0,0,0,1,0
