"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 4,4","0.04367","0.9963","All",1,0,1,0.499999,1,1,1,1,0.582844,0.397645,,,0.476738,,,,,0.0431931,0.0465935,0.428995,0.500283,10.2888,9.28253,10.2888,9.28253,0.428699,0.450997,0.357341,0.808338,0.503951,0.435035,0,0,0.476738,0.502499,0.0454332,0.0488336,0.00448003,0.499999,0,-5.093E-05,1,1,0,0,0.476738,0.0431931,0.0465935,0.214376,0.214619
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 4,4","0.04367","0.9963","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 4,4","0.04367","0.9963","DisputeArises",1,0,1,0.499999,1,1,1,1,0.582844,0.397645,,,0.476738,,,,,0.0431931,0.0465935,0.428995,0.500283,10.2888,9.28253,10.2888,9.28253,0.428699,0.450997,0.357341,0.808338,0.503951,0.435035,0,0,0.476738,0.502499,0.0454332,0.0488336,0.00448003,0.499999,0,-5.093E-05,1,1,0,0,0.476738,0.0431931,0.0465935,0.214376,0.214619
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 4,4","0.04367","0.9963","PFiles",1,0,1,0.499999,1,1,1,1,0.582844,0.397645,,,0.476738,,,,,0.0431931,0.0465935,0.428995,0.500283,10.2888,9.28253,10.2888,9.28253,0.428699,0.450997,0.357341,0.808338,0.503951,0.435035,0,0,0.476738,0.502499,0.0454332,0.0488336,0.00448003,0.499999,0,-5.093E-05,1,1,0,0,0.476738,0.0431931,0.0465935,0.214376,0.214619
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 4,4","0.04367","0.9963","DAnswers",1,0,1,0.499999,1,1,1,1,0.582844,0.397645,,,0.476738,,,,,0.0431931,0.0465935,0.428995,0.500283,10.2888,9.28253,10.2888,9.28253,0.428699,0.450997,0.357341,0.808338,0.503951,0.435035,0,0,0.476738,0.502499,0.0454332,0.0488336,0.00448003,0.499999,0,-5.093E-05,1,1,0,0,0.476738,0.0431931,0.0465935,0.214376,0.214619
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 4,4","0.04367","0.9963","Litigated",1,0,1,0.499999,1,1,1,1,0.582844,0.397645,,,0.476738,,,,,0.0431931,0.0465935,0.428995,0.500283,10.2888,9.28253,10.2888,9.28253,0.428699,0.450997,0.357341,0.808338,0.503951,0.435035,0,0,0.476738,0.502499,0.0454332,0.0488336,0.00448003,0.499999,0,-5.093E-05,1,1,0,0,0.476738,0.0431931,0.0465935,0.214376,0.214619
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 4,4","0.04367","0.9963","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 4,4","0.04367","0.9963","Settles",0.4767,0,0.476738,0.500249,1,1,1,1,0.486379,0.51862,,,1,,,,,0,0,0,,10.3525,9.3475,10.3525,9.3475,0.3,0.326522,0.324268,0.65079,0.216184,0.213069,0,0,1,0.502499,0,0,0,0.500309,0,-0.0175665,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 4,4","0.04367","0.9963","Tried",0.429,0,0.428995,0.501508,1,1,1,1,0.67017,0.283693,,,0,,,,,0,0,1,0.500283,10.2005,9.19946,10.2005,9.19946,0.6,0.604062,0.403259,1.00732,0.853533,0.705702,0,0,0,,0,0,0,0.501867,0,-0.0599964,1,1,0,0,0,0,0,0.499717,0.500283
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 4,4","0.04367","0.9963","PWins",0.2146,0,0.214619,0.534384,1,1,1,1,0.670399,0.283913,,,0,,,,,0,0,1,1,11.15,8.25,11.15,8.25,0.6,1.20744,0,1.20744,1.7061,0,0,0,0,,0,0,0,0.54256,0,-0.0602457,1,1,0,0,0,0,0,0,1
