"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","All",1,0,1,0.499999,0.584189,0.168466,1,1,0.722209,0.245162,,,0.0141854,,,,,0.00604567,0.0056639,0.142385,0.500006,10.3908,9.45362,10.3908,9.45362,0.155614,0.138806,0.166885,0.305692,0.17508,0.162938,0,0,0.0141854,0.499173,0.00613842,0.00575665,0.000185496,0.5,0,-3.36759E-06,0.584189,0.168466,0.415811,0.415723,0.0141854,0.00604567,0.0056639,0.0711919,0.0711936
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","DisputeArises",1,0,1,0.499999,0.584189,0.168466,1,1,0.722209,0.245162,,,0.0141854,,,,,0.00604567,0.0056639,0.142385,0.500006,10.3908,9.45362,10.3908,9.45362,0.155614,0.138806,0.166885,0.305692,0.17508,0.162938,0,0,0.0141854,0.499173,0.00613842,0.00575665,0.000185496,0.5,0,-3.36759E-06,0.584189,0.168466,0.415811,0.415723,0.0141854,0.00604567,0.0056639,0.0711919,0.0711936
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","PFiles",0.5842,0,0.584189,0.71846,1,0.288376,1,1,0.722209,0.245162,,,0.0242822,,,,,0.0103488,0.00969533,0.243732,0.500006,10.6689,9.06472,10.6689,9.06472,0.266376,0.237605,0.21301,0.450615,0.299698,0.206253,0,0,0.0242822,0.499173,0.0105076,0.00985409,0.000317527,0.783227,0,0.0139182,1,0.288376,0,0.711624,0.0242822,0.0103488,0.00969533,0.121864,0.121867
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","DAnswers",0.1685,0,0.168466,0.500002,1,1,1,1,0.722209,0.245162,,,0.0842034,,,,,0.0358866,0.0336205,0.845188,0.500006,10.222,9.22441,10.222,9.22441,0.553557,0.572236,0.406255,0.978491,0.787556,0.665365,0,0,0.0842034,0.499173,0.0364372,0.034171,0.00110109,0.500004,0,0.0955314,1,1,0,0,0.0842034,0.0358866,0.0336205,0.422589,0.422599
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","Litigated",0.1685,0,0.168466,0.500002,1,1,1,1,0.722209,0.245162,,,0.0842034,,,,,0.0358866,0.0336205,0.845188,0.500006,10.222,9.22441,10.222,9.22441,0.553557,0.572236,0.406255,0.978491,0.787556,0.665365,0,0,0.0842034,0.499173,0.0364372,0.034171,0.00110109,0.500004,0,0.0955314,1,1,0,0,0.0842034,0.0358866,0.0336205,0.422589,0.422599
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","Not Litigated",0.8315,0,0.831534,0.499999,0.499947,0,1,1,,,,,0,,,,,0,0,0,,10.425,9.50005,10.425,9.50005,0.074992,0.0509951,0.11839,0.169385,0.0509951,0.0611484,0,0,0,,0,0,0,0.499999,0,-0.0193584,0.499947,0,0.500053,0.499947,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","Settles",0.0142,0,0.0141854,0.500031,1,1,1,1,0.478824,0.519522,,,1,,,,,0,0,0,,10.3492,9.35083,10.3492,9.35083,0.3,0.324963,0.324755,0.649717,0.22179,0.222849,0,0,1,0.499173,0,0,0,0.500051,0,0.0104694,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","Tried",0.1424,0,0.142385,0.500002,1,1,1,1,0.748697,0.214846,,,0,,,,,0,0,1,0.500006,10.2,9.19999,10.2,9.19999,0.6,0.615556,0.420962,1.03652,0.882633,0.736683,0,0,0,,0,0,0,0.500004,0,0.106679,1,1,0,0,0,0,0,0.499994,0.500006
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","PWins",0.0712,0,0.0711936,0.511438,1,1,1,1,0.752877,0.218387,,,0,,,,,0,0,1,1,11.15,8.25,11.15,8.25,0.6,1.2311,0,1.2311,1.76524,0,0,0,0,,0,0,0,0.518902,0,0.106699,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","DWins",0.0712,0,0.0711919,0.488566,1,1,1,1,0.744517,0.211304,,,0,,,,,0,0,1,0,9.25,10.15,9.25,10.15,0.6,0,0.841934,0.841934,0,1.47338,0,0,0,,0,0,0,0.481105,0,0.106659,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","Abandoned",0.0119,0,0.0118951,0.499965,1,1,1,1,0.695399,0.280871,,,0,,,,,0.50825,0.476155,0,,10.334,9.36605,10.334,9.36605,0.3,0.348566,0.327409,0.675975,0.324177,0.339392,0,0,0,,0.516047,0.483953,0.0155944,0.499942,0,0.0635291,1,1,0,0,0,0.50825,0.476155,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","Rounds1",0.1683,0,0.16828,0.500002,1,1,1,1,0.722256,0.245081,,,0.0842962,,,,,0.0359262,0.0336575,0.84612,0.500006,10.2219,9.22428,10.2219,9.22428,0.553836,0.572467,0.406345,0.978812,0.788047,0.665728,0,0,0.0842962,0.499173,0.0359262,0.0336575,0,0.500004,0,0.0956367,1,1,0,0,0.0842962,0.0359262,0.0336575,0.423055,0.423065
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.25,0.25","0.004585","0.9978","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
