"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","0.003102","0.9987","All",1,0,1,0.499995,1,1,1,1,0.448988,0.543515,,,0.840522,,,,,0,0,0.159478,0.500843,10.454,9.45903,1000.09,999.461,0.0869608,0.174438,0.166467,0.340906,0.101981,0.10223,0,0,0.840522,0.496816,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.840522,0,0,0.0796043,0.0798733
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","0.003102","0.9987","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","0.003102","0.9987","DisputeArises",1,0,1,0.499995,1,1,1,1,0.448988,0.543515,,,0.840522,,,,,0,0,0.159478,0.500843,10.454,9.45903,1000.09,999.461,0.0869608,0.174438,0.166467,0.340906,0.101981,0.10223,0,0,0.840522,0.496816,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.840522,0,0,0.0796043,0.0798733
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","0.003102","0.9987","PFiles",1,0,1,0.499995,1,1,1,1,0.448988,0.543515,,,0.840522,,,,,0,0,0.159478,0.500843,10.454,9.45903,1000.09,999.461,0.0869608,0.174438,0.166467,0.340906,0.101981,0.10223,0,0,0.840522,0.496816,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.840522,0,0,0.0796043,0.0798733
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","0.003102","0.9987","DAnswers",1,0,1,0.499995,1,1,1,1,0.448988,0.543515,,,0.840522,,,,,0,0,0.159478,0.500843,10.454,9.45903,1000.09,999.461,0.0869608,0.174438,0.166467,0.340906,0.101981,0.10223,0,0,0.840522,0.496816,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.840522,0,0,0.0796043,0.0798733
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","0.003102","0.9987","Litigated",1,0,1,0.499995,1,1,1,1,0.448988,0.543515,,,0.840522,,,,,0,0,0.159478,0.500843,10.454,9.45903,1000.09,999.461,0.0869608,0.174438,0.166467,0.340906,0.101981,0.10223,0,0,0.840522,0.496816,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.840522,0,0,0.0796043,0.0798733
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","0.003102","0.9987","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","0.003102","0.9987","Settles",0.8405,0,0.840522,0.499883,1,1,1,1,0.405393,0.58824,,,1,,,,,0,0,0,,10.4593,9.46568,1000.1,999.53,0.075,0.161291,0.164296,0.325587,0.0789029,0.0815409,0,0,1,0.496816,0,0,0,0.499834,0,-0.311672,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","0.003102","0.9987","Tried",0.1595,0,0.159478,0.500587,1,1,1,1,0.678755,0.307792,,,0,,,,,0,0,1,0.500843,10.426,9.42397,1000.04,999.096,0.15,0.243731,0.17791,0.421642,0.223615,0.211269,0,0,0,,0,0,0,0.500839,0,1.6427,1,1,0,0,0,0,0,0.499157,0.500843
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","0.003102","0.9987","PWins",0.0799,0,0.0798733,0.64656,1,1,1,1,0.758014,0.383719,,,0,,,,,0,0,1,1,11.0375,8.8125,1000.16,998.181,0.15,0.486642,0,0.486642,0.446477,0,0,0,0,,0,0,0,0.700858,0,1.64161,1,1,0,0,0,0,0,0,1
