"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse","0.06792","0.9921","All",1,0,1,0.499995,0.911292,0.821748,1,1,0.505221,0.489491,,,0.563288,,,,,0.0792919,0.0783862,0.073044,0.526134,10.3533,9.36483,1000.05,999.152,0.281869,0.235054,0.208645,0.443699,0.16851,0.15269,0,0,0.563288,0.495312,0.0931611,0.0922554,0.0277385,0.499994,0,7.5023E-06,0.911292,0.821748,0.0887085,0.0895433,0.563288,0.0792919,0.0783862,0.0346129,0.0384308
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse","0.06792","0.9921","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse","0.06792","0.9921","DisputeArises",1,0,1,0.499995,0.911292,0.821748,1,1,0.505221,0.489491,,,0.563288,,,,,0.0792919,0.0783862,0.073044,0.526134,10.3533,9.36483,1000.05,999.152,0.281869,0.235054,0.208645,0.443699,0.16851,0.15269,0,0,0.563288,0.495312,0.0931611,0.0922554,0.0277385,0.499994,0,7.5023E-06,0.911292,0.821748,0.0887085,0.0895433,0.563288,0.0792919,0.0783862,0.0346129,0.0384308
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse","0.06792","0.9921","PFiles",0.9113,0,0.911292,0.531213,1,0.90174,1,1,0.505221,0.489491,,,0.61812,,,,,0.0870104,0.0860166,0.080154,0.526134,10.3877,9.303,1000.05,999.07,0.309307,0.257935,0.218714,0.476649,0.184913,0.157312,0,0,0.61812,0.495312,0.10223,0.101236,0.0304386,0.538424,0,0.0785033,1,0.90174,0,0.0982598,0.61812,0.0870104,0.0860166,0.0379823,0.0421718
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse","0.06792","0.9921","DAnswers",0.8217,0,0.821748,0.499547,1,1,1,1,0.505221,0.489491,,,0.685475,,,,,0.0964917,0.0953895,0.088888,0.526134,10.3373,9.33602,1000.04,999.098,0.326666,0.274725,0.227899,0.502624,0.193747,0.172256,0,0,0.685475,0.495312,0.113369,0.112267,0.0337554,0.499443,0,0.173723,1,1,0,0,0.685475,0.0964917,0.0953895,0.0421211,0.0467671
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse","0.06792","0.9921","Litigated",0.8217,0,0.821748,0.499547,1,1,1,1,0.505221,0.489491,,,0.685475,,,,,0.0964917,0.0953895,0.088888,0.526134,10.3373,9.33602,1000.04,999.098,0.326666,0.274725,0.227899,0.502624,0.193747,0.172256,0,0,0.685475,0.495312,0.113369,0.112267,0.0337554,0.499443,0,0.173723,1,1,0,0,0.685475,0.0964917,0.0953895,0.0421211,0.0467671
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse","0.06792","0.9921","Not Litigated",0.1783,0,0.178252,0.502059,0.502342,0,1,1,,,,,0,,,,,0,0,0,,10.427,9.49766,1000.08,999.401,0.0753513,0.0521649,0.119884,0.172049,0.0521649,0.0624863,0,0,0,,0,0,0,0.502534,0,-0.800826,0.502342,0,0.497658,0.502342,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse","0.06792","0.9921","Settles",0.5633,0,0.563288,0.496076,1,1,1,1,0.410733,0.579891,,,1,,,,,0,0,0,,10.3453,9.35469,1000.07,999.375,0.3,0.245775,0.234031,0.479806,0.140683,0.140743,0,0,1,0.495312,0,0,0,0.495297,0,-0.190343,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse","0.06792","0.9921","Tried",0.073,0,0.0730437,0.521183,1,1,1,1,0.740865,0.279116,,,0,,,,,0,0,1,0.526134,10.2497,9.15035,999.781,996.87,0.6,0.503296,0.189658,0.692954,0.567688,0.331902,0,0,0,,0,0,0,0.525816,0,0.862134,1,1,0,0,0,0,0,0.473866,0.526134
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse","0.06792","0.9921","PWins",0.0384,0,0.0384308,0.734517,1,1,1,1,0.856998,0.395824,,,0,,,,,0,0,1,1,11.15,8.25,1000.17,994.008,0.6,0.956592,0,0.956592,1.07898,0,0,0,0,,0,0,0,0.793408,0,0.80825,1,1,0,0,0,0,0,0,1
