"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","All",1,0,1,0.326616,0.288317,0.235483,1,1,0.490554,0.323231,,,0.100831,,,,,0.0436376,0.0199252,0.056711,0.241594,10.02,9.78883,999.966,999.685,0.191166,0.167798,0.0779225,0.245721,0.157874,0.0734858,0,0,0.100831,0.38338,0.0508273,0.0271149,0.0143794,0.0999974,0,-2.1093E-06,0.288317,0.235483,0.711683,0.0528333,0.100831,0.0436376,0.0199252,0.0430096,0.0137009
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","DisputeArises",1,0,1,0.326616,0.288317,0.235483,1,1,0.490554,0.323231,,,0.100831,,,,,0.0436376,0.0199252,0.056711,0.241594,10.02,9.78883,999.966,999.685,0.191166,0.167798,0.0779225,0.245721,0.157874,0.0734858,0,0,0.100831,0.38338,0.0508273,0.0271149,0.0143794,0.0999974,0,-2.1093E-06,0.288317,0.235483,0.711683,0.0528333,0.100831,0.0436376,0.0199252,0.0430096,0.0137009
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","PFiles",0.2883,0,0.288317,0.427051,1,0.816753,1,1,0.490554,0.323231,,,0.349722,,,,,0.151353,0.0691088,0.196695,0.241594,10.0694,9.26757,999.883,998.906,0.663043,0.581993,0.097889,0.679882,0.547573,0.0825009,0,0,0.349722,0.38338,0.17629,0.0940455,0.0498735,0.174454,0,0.267054,1,0.816753,0,0.183247,0.349722,0.151353,0.0691088,0.149175,0.0475203
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","DAnswers",0.2355,0,0.235483,0.366823,1,1,1,1,0.490554,0.323231,,,0.428186,,,,,0.185311,0.0846141,0.240826,0.241594,9.9279,9.32761,999.825,998.929,0.744496,0.579831,0.0923651,0.672196,0.537687,0.092765,0,0,0.428186,0.38338,0.215842,0.115146,0.0610632,0.121973,0,0.409134,1,1,0,0,0.428186,0.185311,0.0846141,0.182644,0.058182
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","Litigated",0.2355,0,0.235483,0.366823,1,1,1,1,0.490554,0.323231,,,0.428186,,,,,0.185311,0.0846141,0.240826,0.241594,9.9279,9.32761,999.825,998.929,0.744496,0.579831,0.0923651,0.672196,0.537687,0.092765,0,0,0.428186,0.38338,0.215842,0.115146,0.0610632,0.121973,0,0.409134,1,1,0,0,0.428186,0.185311,0.0846141,0.182644,0.058182
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","Not Litigated",0.7645,0,0.764517,0.314232,0.0691068,0,1,1,,,,,0,,,,,0,0,0,,10.0484,9.93089,1000.01,999.918,0.020732,0.0408859,0.0734739,0.11436,0.0408859,0.0675475,0,0,0,,0,0,0,0.0932285,0,-0.126023,0.0691068,0,0.930893,0.0691068,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","Settles",0.1008,0,0.100831,0.392885,1,1,1,1,0.296603,0.470157,,,1,,,,,0,0,0,,10.0834,9.31662,1000.01,999.374,0.6,0.577478,0.110359,0.687837,0.425237,0.0951489,0,0,1,0.38338,0,0,0,0.136655,0,0.15112,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","Tried",0.0567,0,0.0567105,0.296433,1,1,1,1,0.610363,0.17254,,,0,,,,,0,0,1,0.241594,9.48655,9.31345,999.319,997.914,1.2,0.616956,0.0568541,0.67381,0.760454,0.0774798,0,0,0,,0,0,0,0.0835072,0,0.64788,1,1,0,0,0,0,0,0.758406,0.241594
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","PWins",0.0137,0,0.0137009,0.562726,1,1,1,1,0.693291,0.242391,,,0,,,,,0,0,1,1,10.7,8.1,1000.14,991.847,1.2,1.63662,0.0790142,1.71563,2.87253,0.0237043,0,0,0,,0,0,0,0.263381,0,0.927256,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","DWins",0.043,0,0.0430096,0.211605,1,1,1,1,0.583946,0.150289,,,0,,,,,0,0,1,0,9.1,9.7,999.058,999.847,1.2,0.292138,0.0497949,0.341933,0.0876413,0.0946102,0,0,0,,0,0,0,0.0262078,0,0.558884,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","Abandoned",0.0779,0,0.0779421,0.384322,1,1,1,1,0.654288,0.242802,,,0,,,,,0.559871,0.255641,0,,10.0479,9.35212,999.949,999.091,0.6,0.555862,0.0949247,0.650787,0.521077,0.100802,0,0,0,,0.652115,0.347885,0.184488,0.130967,0,0.569207,1,1,0,0,0,0.559871,0.255641,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","Rounds1",0.2211,0,0.221104,0.360249,1,1,1,1,0.478617,0.323208,,,0.456033,,,,,0.197362,0.0901169,0.256488,0.241594,9.9102,9.3359,999.814,998.939,0.753893,0.572911,0.0892658,0.662176,0.524393,0.0886673,0,0,0.456033,0.38338,0.197362,0.0901169,0,0.118523,0,0.424223,1,1,0,0,0.456033,0.197362,0.0901169,0.194522,0.0619658
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Truly Liable Probability 0.1","0.04794","0.9991","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
