"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","0.008904","0.9943","All",1,0,1,0.499999,0.551762,0.0809372,1,1,0.629134,0.286759,,,0.0188842,,,,,0.00816059,0.00649094,0.046672,0.493499,10.3286,9.45356,10.3286,9.45356,0.217813,0.121591,0.217785,0.339376,0.151263,0.162791,0,0,0.0188842,0.413498,0.00852552,0.00685587,0.000729866,0.5,0,-3.36759E-06,0.551762,0.0809372,0.448238,0.470825,0.0188842,0.00816059,0.00649094,0.0236392,0.0230324
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","0.008904","0.9943","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","0.008904","0.9943","DisputeArises",1,0,1,0.499999,0.551762,0.0809372,1,1,0.629134,0.286759,,,0.0188842,,,,,0.00816059,0.00649094,0.046672,0.493499,10.3286,9.45356,10.3286,9.45356,0.217813,0.121591,0.217785,0.339376,0.151263,0.162791,0,0,0.0188842,0.413498,0.00852552,0.00685587,0.000729866,0.5,0,-3.36759E-06,0.551762,0.0809372,0.448238,0.470825,0.0188842,0.00816059,0.00649094,0.0236392,0.0230324
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","0.008904","0.9943","PFiles",0.5518,0,0.551762,0.731299,1,0.146688,1,1,0.629134,0.286759,,,0.0342252,,,,,0.01479,0.011764,0.084586,0.493499,10.5956,9.00965,10.5956,9.00965,0.394758,0.220368,0.288393,0.508761,0.274145,0.188724,0,0,0.0342252,0.413498,0.0154514,0.0124254,0.00132279,0.799871,0,0.0147374,1,0.146688,0,0.853312,0.0342252,0.01479,0.011764,0.0428431,0.0417433
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","0.008904","0.9943","DAnswers",0.0809,0,0.0809372,0.497503,1,1,1,1,0.629134,0.286759,,,0.233319,,,,,0.100826,0.0801972,0.57664,0.493499,9.98826,9.06575,9.98826,9.06575,0.945984,0.6421,0.478929,1.12103,1.00871,0.840434,0,0,0.233319,0.413498,0.105335,0.0847061,0.00901769,0.495874,0,0.137424,1,1,0,0,0.233319,0.100826,0.0801972,0.292069,0.284571
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","0.008904","0.9943","Litigated",0.0809,0,0.0809372,0.497503,1,1,1,1,0.629134,0.286759,,,0.233319,,,,,0.100826,0.0801972,0.57664,0.493499,9.98826,9.06575,9.98826,9.06575,0.945984,0.6421,0.478929,1.12103,1.00871,0.840434,0,0,0.233319,0.413498,0.105335,0.0847061,0.00901769,0.495874,0,0.137424,1,1,0,0,0.233319,0.100826,0.0801972,0.292069,0.284571
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","0.008904","0.9943","Not Litigated",0.9191,0,0.919063,0.500219,0.512288,0,1,1,,,,,0,,,,,0,0,0,,10.3586,9.48771,10.3586,9.48771,0.153687,0.0757521,0.194787,0.270539,0.0757521,0.103115,0,0,0,,0,0,0,0.500363,0,-0.0121059,0.512288,0,0.487712,0.512288,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","0.008904","0.9943","Settles",0.0189,0,0.0188842,0.497162,1,1,1,1,0.351343,0.475653,,,1,,,,,0,0,0,,10.1135,9.2865,10.1135,9.2865,0.6,0.35913,0.437104,0.796234,0.277707,0.408359,0,0,1,0.413498,0,0,0,0.495309,0,0.0376241,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","0.008904","0.9943","Tried",0.0467,0,0.0466716,0.497399,1,1,1,1,0.72768,0.20737,,,0,,,,,0,0,1,0.493499,9.8857,8.9143,9.8857,8.9143,1.2,0.825014,0.517041,1.34206,1.50221,1.13749,0,0,0,,0,0,0,0.495703,0,0.184906,1,1,0,0,0,0,0,0.506501,0.493499
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","0.008904","0.9943","PWins",0.023,0,0.0230324,0.517086,1,1,1,1,0.735837,0.214554,,,0,,,,,0,0,1,1,11,7.8,11,7.8,1.2,1.67176,0,1.67176,3.044,0,0,0,0,,0,0,0,0.528236,0,0.173871,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","0.008904","0.9943","DWins",0.0236,0,0.0236392,0.478218,1,1,1,1,0.719732,0.200371,,,0,,,,,0,0,1,0,8.8,10,8.8,10,1.2,0,1.02081,1.02081,0,2.24578,0,0,0,,0,0,0,0.464004,0,0.195658,1,1,0,0,0,0,0,1,0
