"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 2,0.5","0.01102","0.9985","All",1,0,1,0.499999,0.11979,0.10155,1,1,0.505108,0.36203,,,0.0465652,,,,,0.0169323,0.00927661,0.023192,0.471106,10.0169,9.90282,999.998,999.864,0.0803169,0.0322486,0.477306,0.509555,0.0236279,0.472888,0,0,0.0465652,0.397892,0.0197243,0.0120686,0.00558396,0.499999,0,4.5156E-06,0.11979,0.10155,0.88021,0.0182401,0.0465652,0.0169323,0.00927661,0.0122659,0.0109257
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 2,0.5","0.01102","0.9985","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 2,0.5","0.01102","0.9985","DisputeArises",1,0,1,0.499999,0.11979,0.10155,1,1,0.505108,0.36203,,,0.0465652,,,,,0.0169323,0.00927661,0.023192,0.471106,10.0169,9.90282,999.998,999.864,0.0803169,0.0322486,0.477306,0.509555,0.0236279,0.472888,0,0,0.0465652,0.397892,0.0197243,0.0120686,0.00558396,0.499999,0,4.5156E-06,0.11979,0.10155,0.88021,0.0182401,0.0465652,0.0169323,0.00927661,0.0122659,0.0109257
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 2,0.5","0.01102","0.9985","PFiles",0.1198,0,0.11979,0.648356,1,0.847733,1,1,0.505108,0.36203,,,0.388724,,,,,0.14135,0.0774407,0.193603,0.471106,10.1408,9.18871,999.983,998.865,0.670482,0.26921,0.494701,0.76391,0.197244,0.457814,0,0,0.388724,0.397892,0.164657,0.100748,0.0466147,0.684137,0,0.916539,1,0.847733,0,0.152267,0.388724,0.14135,0.0774407,0.102395,0.0912076
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 2,0.5","0.01102","0.9985","DAnswers",0.1015,0,0.10155,0.617491,1,1,1,1,0.505108,0.36203,,,0.458546,,,,,0.166739,0.0913504,0.228377,0.471106,10.0404,9.2226,999.955,998.875,0.737026,0.299735,0.535021,0.834756,0.214843,0.525484,0,0,0.458546,0.397892,0.194233,0.118844,0.0549875,0.645232,0,1.07169,1,1,0,0,0.458546,0.166739,0.0913504,0.120787,0.10759
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 2,0.5","0.01102","0.9985","Litigated",0.1015,0,0.10155,0.617491,1,1,1,1,0.505108,0.36203,,,0.458546,,,,,0.166739,0.0913504,0.228377,0.471106,10.0404,9.2226,999.955,998.875,0.737026,0.299735,0.535021,0.834756,0.214843,0.525484,0,0,0.458546,0.397892,0.194233,0.118844,0.0549875,0.645232,0,1.07169,1,1,0,0,0.458546,0.166739,0.0913504,0.120787,0.10759
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 2,0.5","0.01102","0.9985","Not Litigated",0.8985,0,0.89845,0.486719,0.0203017,0,1,1,,,,,0,,,,,0,0,0,,10.0142,9.9797,1000,999.976,0.00609052,0.0020153,0.470783,0.472798,0.00201525,0.466943,0,0,0,,0,0,0,0.483584,0,-0.121125,0.0203017,0,0.979698,0.0203017,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 2,0.5","0.01102","0.9985","Settles",0.0466,0,0.0465652,0.692631,1,1,1,1,0.29971,0.496074,,,1,,,,,0,0,0,,10.0979,9.30211,1000.02,999.358,0.6,0.157935,0.640116,0.798051,0.100569,0.581028,0,0,1,0.397892,0,0,0,0.742371,0,0.616398,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 2,0.5","0.01102","0.9985","Tried",0.0232,0,0.0231917,0.487555,1,1,1,1,0.72095,0.240613,,,0,,,,,0,0,1,0.471106,9.87111,8.92889,999.819,997.703,1.2,0.633788,0.394047,1.02783,0.53626,0.406306,0,0,0,,0,0,0,0.479788,0,1.8219,1,1,0,0,0,0,0,0.528894,0.471106
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 2,0.5","0.01102","0.9985","PWins",0.0109,0,0.0109257,0.723245,1,1,1,1,0.770325,0.352966,,,0,,,,,0,0,1,1,10.4,8.4,1000.1,995.609,1.2,0.806942,0.475835,1.28278,0.815273,0.285501,0,0,0,,0,0,0,0.793058,0,0.854114,1,1,0,0,0,0,0,0,1
