"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0.004716","0.9772","All",1,0,1,0.499995,0.81393,0.81393,1,1,0.709018,0.457215,,,0.510044,,,,,0.0245184,0.0235262,0.255609,0.518881,10.3587,9.40063,10.3587,9.40063,0.240646,0.218765,0.201624,0.420389,0.228466,0.183958,0,0,0.510044,0.627773,0.0246349,0.0236427,0.000232937,0.499994,0,7.5023E-06,0.81393,0.81393,0.18607,0,0.510044,0.0245184,0.0235262,0.122978,0.132631
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0.004716","0.9772","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0.004716","0.9772","DisputeArises",1,0,1,0.499995,0.81393,0.81393,1,1,0.709018,0.457215,,,0.510044,,,,,0.0245184,0.0235262,0.255609,0.518881,10.3587,9.40063,10.3587,9.40063,0.240646,0.218765,0.201624,0.420389,0.228466,0.183958,0,0,0.510044,0.627773,0.0246349,0.0236427,0.000232937,0.499994,0,7.5023E-06,0.81393,0.81393,0.18607,0,0.510044,0.0245184,0.0235262,0.122978,0.132631
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0.004716","0.9772","PFiles",0.8139,0,0.81393,0.573308,1,1,1,1,0.709018,0.457215,,,0.626643,,,,,0.0301235,0.0289045,0.314043,0.518881,10.4407,9.26362,10.4407,9.26362,0.29566,0.268776,0.223665,0.492442,0.280694,0.201961,0,0,0.626643,0.627773,0.0302666,0.0290476,0.000286188,0.590245,0,0.184351,1,1,0,0,0.626643,0.0301235,0.0289045,0.151092,0.162951
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0.004716","0.9772","DAnswers",0.8139,0,0.81393,0.573308,1,1,1,1,0.709018,0.457215,,,0.626643,,,,,0.0301235,0.0289045,0.314043,0.518881,10.4407,9.26362,10.4407,9.26362,0.29566,0.268776,0.223665,0.492442,0.280694,0.201961,0,0,0.626643,0.627773,0.0302666,0.0290476,0.000286188,0.590245,0,0.184351,1,1,0,0,0.626643,0.0301235,0.0289045,0.151092,0.162951
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0.004716","0.9772","Litigated",0.8139,0,0.81393,0.573308,1,1,1,1,0.709018,0.457215,,,0.626643,,,,,0.0301235,0.0289045,0.314043,0.518881,10.4407,9.26362,10.4407,9.26362,0.29566,0.268776,0.223665,0.492442,0.280694,0.201961,0,0,0.626643,0.627773,0.0302666,0.0290476,0.000286188,0.590245,0,0.184351,1,1,0,0,0.626643,0.0301235,0.0289045,0.151092,0.162951
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0.004716","0.9772","Not Litigated",0.1861,0,0.18607,0.179301,0,0,1,1,,,,,0,,,,,0,0,0,,10,10,10,10,0,0,0.105207,0.105207,0,0.105207,0,0,0,,0,0,0,0.105207,0,-0.80637,0,0,1,0,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0.004716","0.9772","Settles",0.51,0,0.510044,0.610196,1,1,1,1,0.609089,0.646456,,,1,,,,,0,0,0,,10.4778,9.29723,10.4778,9.29723,0.225,0.14093,0.216236,0.357165,0.0962865,0.110034,0,0,1,0.627773,0,0,0,0.635166,0,-0.300988,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0.004716","0.9772","Tried",0.2556,0,0.255609,0.51436,1,1,1,1,0.9,0.118717,,,0,,,,,0,0,1,0.518881,10.3859,9.16413,10.3859,9.16413,0.45,0.544935,0.248967,0.793903,0.681306,0.398348,0,0,0,,0,0,0,0.518712,0,1.16996,1,1,0,0,0,0,0,0.481119,0.518881
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0.004716","0.9772","PWins",0.1326,0,0.132631,0.645117,1,1,1,1,0.9,0.129651,,,0,,,,,0,0,1,1,11.3,8.25,11.3,8.25,0.45,1.05021,0,1.05021,1.31303,0,0,0,0,,0,0,0,0.699788,0,1.13866,1,1,0,0,0,0,0,0,1
