"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.665","1.001","All",1,0,1,0.499995,0.785682,0.238692,1,1,0.567319,0.484425,,,0.122281,,,,,0.0347295,0.0251513,0.021362,0.621495,10.4381,9.24175,1000.03,996.601,0.320129,0.382209,0.265404,0.647613,0.398375,0.208044,0,0,0.122281,0.580676,0.0523138,0.0427355,0.0351685,0.499994,0,7.5023E-06,0.785682,0.238692,0.214318,0.546989,0.122281,0.0347295,0.0251513,0.0080855,0.0132762
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.665","1.001","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.665","1.001","DisputeArises",1,0,1,0.499995,0.785682,0.238692,1,1,0.567319,0.484425,,,0.122281,,,,,0.0347295,0.0251513,0.021362,0.621495,10.4381,9.24175,1000.03,996.601,0.320129,0.382209,0.265404,0.647613,0.398375,0.208044,0,0,0.122281,0.580676,0.0523138,0.0427355,0.0351685,0.499994,0,7.5023E-06,0.785682,0.238692,0.214318,0.546989,0.122281,0.0347295,0.0251513,0.0080855,0.0132762
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.665","1.001","PFiles",0.7857,0,0.785682,0.514297,1,0.303803,1,1,0.567319,0.484425,,,0.155637,,,,,0.044203,0.0320121,0.027189,0.621495,10.5576,9.03491,1000.04,995.674,0.407454,0.486468,0.219439,0.705907,0.507043,0.146433,0,0,0.155637,0.580676,0.0665839,0.0543929,0.0447618,0.51802,0,0.0268999,1,0.303803,0,0.696197,0.155637,0.044203,0.0320121,0.0102911,0.0168977
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.665","1.001","DAnswers",0.2387,0,0.238692,0.514297,1,1,1,1,0.567319,0.484425,,,0.512297,,,,,0.145499,0.105371,0.089495,0.621495,10.2314,9.11492,999.814,986.171,0.653697,0.496754,0.366178,0.862932,0.564478,0.37516,0,0,0.512297,0.580676,0.219168,0.17904,0.147338,0.51802,0,0.0268999,1,1,0,0,0.512297,0.145499,0.105371,0.0338742,0.0556205
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.665","1.001","Litigated",0.2387,0,0.238692,0.514297,1,1,1,1,0.567319,0.484425,,,0.512297,,,,,0.145499,0.105371,0.089495,0.621495,10.2314,9.11492,999.814,986.171,0.653697,0.496754,0.366178,0.862932,0.564478,0.37516,0,0,0.512297,0.580676,0.219168,0.17904,0.147338,0.51802,0,0.0268999,1,1,0,0,0.512297,0.145499,0.105371,0.0338742,0.0556205
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.665","1.001","Not Litigated",0.7613,0,0.761308,0.495511,0.718487,0,1,1,,,,,0,,,,,0,0,0,,10.5029,9.28151,1000.1,999.871,0.215546,0.346296,0.233809,0.580105,0.346296,0.155649,0,0,0,,0,0,0,0.494342,0,-0.00842404,0.718487,0,0.281513,0.718487,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.665","1.001","Settles",0.1223,0,0.122281,0.514033,1,1,1,1,0.483405,0.677947,,,1,,,,,0,0,0,,10.2807,9.11932,1000.07,999.865,0.6,0.427818,0.366879,0.794697,0.378315,0.274205,0,0,1,0.580676,0,0,0,0.518273,0,-0.0489444,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.665","1.001","Tried",0.0214,0,0.0213617,0.597855,1,1,1,1,0.776036,0.301594,,,0,,,,,0,0,1,0.621495,10.3131,8.48692,997.597,847.484,1.2,1.20779,0.245442,1.45323,2.4235,0.687238,0,0,0,,0,0,0,0.620054,0,0.261564,1,1,0,0,0,0,0,0.378505,0.621495
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.665","1.001","PWins",0.0133,0,0.0132762,0.790474,1,1,1,1,0.783542,0.304829,,,0,,,,,0,0,1,1,11.6,7.2,1000.18,754.596,1.2,1.94336,0,1.94336,3.89947,0,0,0,0,,0,0,0,0.856637,0,0.39909,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.665","1.001","DWins",0.0081,0,0.0080855,0.281579,1,1,1,1,0.76371,0.296281,,,0,,,,,0,0,1,0,8.2,10.6,993.358,1000,1.2,0,0.648452,0.648452,0,1.81567,0,0,0,,0,0,0,0.23159,0,0.0357513,1,1,0,0,0,0,0,1,0
