"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 P More Risk Averse","0.1634","0.9979","All",1,0,1,0.499995,0.231609,0.197739,1,1,0.511901,0.433542,,,0.102031,,,,,0.0210139,0.0273549,0.016858,0.376305,10.045,9.81611,999.953,999.474,0.138919,0.101319,0.466081,0.5674,0.104065,0.466557,0,0,0.102031,0.408786,0.0362545,0.0425955,0.0304811,0.499994,0,7.5023E-06,0.231609,0.197739,0.768391,0.0338699,0.102031,0.0210139,0.0273549,0.0105141,0.0063437
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 P More Risk Averse","0.1634","0.9979","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 P More Risk Averse","0.1634","0.9979","DisputeArises",1,0,1,0.499995,0.231609,0.197739,1,1,0.511901,0.433542,,,0.102031,,,,,0.0210139,0.0273549,0.016858,0.376305,10.045,9.81611,999.953,999.474,0.138919,0.101319,0.466081,0.5674,0.104065,0.466557,0,0,0.102031,0.408786,0.0362545,0.0425955,0.0304811,0.499994,0,7.5023E-06,0.231609,0.197739,0.768391,0.0338699,0.102031,0.0210139,0.0273549,0.0105141,0.0063437
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 P More Risk Averse","0.1634","0.9979","PFiles",0.2316,0,0.231609,0.499995,1,0.853763,1,1,0.511901,0.433542,,,0.440532,,,,,0.0907303,0.118108,0.072786,0.376305,10.1942,9.20602,999.796,997.728,0.5998,0.437456,0.353572,0.791028,0.449311,0.355625,0,0,0.440532,0.408786,0.156533,0.183911,0.131606,0.499994,0,7.5023E-06,1,0.853763,0,0.146237,0.440532,0.0907303,0.118108,0.045396,0.0273896
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 P More Risk Averse","0.1634","0.9979","DAnswers",0.1977,0,0.197739,0.486822,1,1,1,1,0.511901,0.433542,,,0.515989,,,,,0.106271,0.138338,0.085253,0.376305,10.1075,9.24131,999.761,997.543,0.651152,0.443345,0.38346,0.826806,0.457231,0.407336,0,0,0.515989,0.408786,0.183345,0.215413,0.154148,0.483391,0,0.0247757,1,1,0,0,0.515989,0.106271,0.138338,0.0531717,0.0320811
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 P More Risk Averse","0.1634","0.9979","Litigated",0.1977,0,0.197739,0.486822,1,1,1,1,0.511901,0.433542,,,0.515989,,,,,0.106271,0.138338,0.085253,0.376305,10.1075,9.24131,999.761,997.543,0.651152,0.443345,0.38346,0.826806,0.457231,0.407336,0,0,0.515989,0.408786,0.183345,0.215413,0.154148,0.483391,0,0.0247757,1,1,0,0,0.515989,0.106271,0.138338,0.0531717,0.0320811
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 P More Risk Averse","0.1634","0.9979","Not Litigated",0.8023,0,0.802261,0.503242,0.0422181,0,1,1,,,,,0,,,,,0,0,0,,10.0296,9.95778,1000,999.95,0.0126654,0.017017,0.486445,0.503462,0.017017,0.481153,0,0,0,,0,0,0,0.504086,0,-0.00609729,0.0422181,0,0.957782,0.0422181,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 P More Risk Averse","0.1634","0.9979","Settles",0.102,0,0.102031,0.491247,1,1,1,1,0.313295,0.504276,,,1,,,,,0,0,0,,10.1088,9.29121,1000,999.376,0.6,0.360002,0.429896,0.789898,0.262226,0.389645,0,0,1,0.408786,0,0,0,0.488433,0,-0.0456885,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 P More Risk Averse","0.1634","0.9979","Tried",0.0169,0,0.0168578,0.400518,1,1,1,1,0.677211,0.2112,,,0,,,,,0,0,1,0.376305,9.47944,9.32056,997.2,981.165,1.2,0.764332,0.247633,1.01196,1.61935,0.693372,0,0,0,,0,0,0,0.377764,0,0.289022,1,1,0,0,0,0,0,0.623695,0.376305
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 P More Risk Averse","0.1634","0.9979","PWins",0.0063,0,0.00634368,0.719071,1,1,1,1,0.686252,0.22093,,,0,,,,,0,0,1,1,11.6,7.2,1000,949.732,1.2,2.03115,0,2.03115,4.30328,0,0,0,0,,0,0,0,0.768852,0,-0.0058365,1,1,0,0,0,0,0,0,1
