"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","All",1,0,1,0.499995,0.533079,0.290177,1,1,0.534671,0.482528,,,0.205271,,,,,0.0350144,0.031531,0.005821,0.608616,10.2271,9.52245,1000,999.892,0.250469,0.131466,0.309046,0.440512,0.110463,0.245134,0,0,0.205271,0.507265,0.0412842,0.0378008,0.0125398,0.499994,0,7.5023E-06,0.533079,0.290177,0.466921,0.242902,0.205271,0.0350144,0.031531,0.00227815,0.0035426
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","DisputeArises",1,0,1,0.499995,0.533079,0.290177,1,1,0.534671,0.482528,,,0.205271,,,,,0.0350144,0.031531,0.005821,0.608616,10.2271,9.52245,1000,999.892,0.250469,0.131466,0.309046,0.440512,0.110463,0.245134,0,0,0.205271,0.507265,0.0412842,0.0378008,0.0125398,0.499994,0,7.5023E-06,0.533079,0.290177,0.466921,0.242902,0.205271,0.0350144,0.031531,0.00227815,0.0035426
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","PFiles",0.5331,0,0.533079,0.668337,1,0.544341,1,1,0.534671,0.482528,,,0.385067,,,,,0.0656832,0.0591487,0.010919,0.608616,10.426,9.10416,1000,999.797,0.469854,0.246616,0.35389,0.600506,0.207218,0.233997,0,0,0.385067,0.507265,0.0774449,0.0709104,0.0235233,0.712087,0,0.318407,1,0.544341,0,0.455659,0.385067,0.0656832,0.0591487,0.00427357,0.0066455
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","DAnswers",0.2902,0,0.290177,0.565165,1,1,1,1,0.534671,0.482528,,,0.7074,,,,,0.120666,0.108661,0.020059,0.608616,10.1966,9.19136,1000,999.777,0.612036,0.341095,0.432588,0.773682,0.268716,0.364611,0,0,0.7074,0.507265,0.142273,0.130268,0.0432142,0.58304,0,0.866171,1,1,0,0,0.7074,0.120666,0.108661,0.0078509,0.0122084
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","Litigated",0.2902,0,0.290177,0.565165,1,1,1,1,0.534671,0.482528,,,0.7074,,,,,0.120666,0.108661,0.020059,0.608616,10.1966,9.19136,1000,999.777,0.612036,0.341095,0.432588,0.773682,0.268716,0.364611,0,0,0.7074,0.507265,0.142273,0.130268,0.0432142,0.58304,0,0.866171,1,1,0,0,0.7074,0.120666,0.108661,0.0078509,0.0122084
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","Not Litigated",0.7098,0,0.709823,0.473353,0.342201,0,1,1,,,,,0,,,,,0,0,0,,10.2395,9.6578,1000,999.938,0.10266,0.0457694,0.258542,0.304312,0.0457694,0.196292,0,0,0,,0,0,0,0.466045,0,-0.354082,0.342201,0,0.657799,0.342201,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","Settles",0.2053,0,0.205271,0.572278,1,1,1,1,0.473573,0.540956,,,1,,,,,0,0,0,,10.2073,9.19274,1000,999.914,0.6,0.324673,0.467083,0.791757,0.261161,0.371374,0,0,1,0.507265,0,0,0,0.59421,0,0.640042,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","Tried",0.0058,0,0.00582075,0.594911,1,1,1,1,0.75772,0.257206,,,0,,,,,0,0,1,0.608616,10.0738,8.72621,999.955,995.918,1.2,0.735116,0.337897,1.07301,0.797104,0.397468,0,0,0,,0,0,0,0.60685,0,1.2536,1,1,0,0,0,0,0,0.391384,0.608616
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","PWins",0.0035,0,0.0035426,0.779331,1,1,1,1,0.806527,0.303402,,,0,,,,,0,0,1,1,10.7,8.1,1000,993.298,1.2,1.06294,0.251119,1.31406,1.26623,0.0753356,0,0,0,,0,0,0,0.837062,0,0.796812,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","DWins",0.0023,0,0.00227815,0.308131,1,1,1,1,0.681823,0.185369,,,0,,,,,0,0,1,0,9.1,9.7,999.881,999.992,1.2,0.225341,0.472839,0.69818,0.0676024,0.898394,0,0,0,,0,0,0,0.248863,0,1.96391,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","Abandoned",0.0791,0,0.0790851,0.544515,1,1,1,1,0.676838,0.347459,,,0,,,,,0.442743,0.398697,0,,10.178,9.22202,999.997,999.707,0.6,0.354717,0.350022,0.704739,0.249437,0.344641,0,0,0,,0.522023,0.477977,0.15856,0.552294,0,1.42459,1,1,0,0,0,0.442743,0.398697,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","Rounds1",0.2776,0,0.277637,0.563547,1,1,1,1,0.526255,0.485235,,,0.73935,,,,,0.126116,0.113569,0.020965,0.608616,10.1965,9.19097,1000,999.781,0.612579,0.338878,0.429345,0.768222,0.264718,0.355735,0,0,0.73935,0.507265,0.126116,0.113569,0,0.580897,0,0.886938,1,1,0,0,0.73935,0.126116,0.113569,0.00820549,0.0127598
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","Truly Liable",0.5,0,0.499994,0.716723,0.759207,0.338374,1,1,0.552253,0.508604,,,0.243951,,,,,0.0212502,0.0502947,0.007065,0.839498,10.3819,9.28459,1000,999.827,0.333513,0.0232341,0.6181,0.641334,0.0101203,0.490274,0,0,0.243951,0.513943,0.0291565,0.058201,0.0158125,1,0,1.15263E-05,0.759207,0.338374,0.240793,0.420833,0.243951,0.0212502,0.0502947,0.00113391,0.0059308
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.01061","0.9946","Truly Not Liable",0.5,0,0.500006,0.283273,0.306957,0.241981,1,1,0.510086,0.446066,,,0.166592,,,,,0.0487781,0.0127676,0.004577,0.252236,10.0723,9.7603,1000,999.956,0.167428,0.239695,0,0.239695,0.210804,0,0,0,0.166592,0.497485,0.0534117,0.0174012,0.00926711,0,0,3.4784E-06,0.306957,0.241981,0.693043,0.0649755,0.166592,0.0487781,0.0127676,0.00342237,0.0011544
