"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Mildly Risk Averse","0.007318","0.9945","All",1,0,1,0.499995,1,1,1,1,0.580338,0.406834,,,0.717868,,,,,0.0682471,0.0577872,0.144139,0.517841,10.4081,9.42032,1000.4,998.422,0.171621,0.190531,0.17097,0.361501,0.137881,0.13625,0,0,0.717868,0.493019,0.0742268,0.0637669,0.0119593,0.499994,0,7.5023E-06,1,1,0,0,0.717868,0.0682471,0.0577872,0.0694978,0.0746409
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Mildly Risk Averse","0.007318","0.9945","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Mildly Risk Averse","0.007318","0.9945","DisputeArises",1,0,1,0.499995,1,1,1,1,0.580338,0.406834,,,0.717868,,,,,0.0682471,0.0577872,0.144139,0.517841,10.4081,9.42032,1000.4,998.422,0.171621,0.190531,0.17097,0.361501,0.137881,0.13625,0,0,0.717868,0.493019,0.0742268,0.0637669,0.0119593,0.499994,0,7.5023E-06,1,1,0,0,0.717868,0.0682471,0.0577872,0.0694978,0.0746409
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Mildly Risk Averse","0.007318","0.9945","PFiles",1,0,1,0.499995,1,1,1,1,0.580338,0.406834,,,0.717868,,,,,0.0682471,0.0577872,0.144139,0.517841,10.4081,9.42032,1000.4,998.422,0.171621,0.190531,0.17097,0.361501,0.137881,0.13625,0,0,0.717868,0.493019,0.0742268,0.0637669,0.0119593,0.499994,0,7.5023E-06,1,1,0,0,0.717868,0.0682471,0.0577872,0.0694978,0.0746409
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Mildly Risk Averse","0.007318","0.9945","DAnswers",1,0,1,0.499995,1,1,1,1,0.580338,0.406834,,,0.717868,,,,,0.0682471,0.0577872,0.144139,0.517841,10.4081,9.42032,1000.4,998.422,0.171621,0.190531,0.17097,0.361501,0.137881,0.13625,0,0,0.717868,0.493019,0.0742268,0.0637669,0.0119593,0.499994,0,7.5023E-06,1,1,0,0,0.717868,0.0682471,0.0577872,0.0694978,0.0746409
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Mildly Risk Averse","0.007318","0.9945","Litigated",1,0,1,0.499995,1,1,1,1,0.580338,0.406834,,,0.717868,,,,,0.0682471,0.0577872,0.144139,0.517841,10.4081,9.42032,1000.4,998.422,0.171621,0.190531,0.17097,0.361501,0.137881,0.13625,0,0,0.717868,0.493019,0.0742268,0.0637669,0.0119593,0.499994,0,7.5023E-06,1,1,0,0,0.717868,0.0682471,0.0577872,0.0694978,0.0746409
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Mildly Risk Averse","0.007318","0.9945","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Mildly Risk Averse","0.007318","0.9945","Settles",0.7179,0,0.717868,0.496913,1,1,1,1,0.468589,0.517449,,,1,,,,,0,0,0,,10.418,9.43198,1000.46,998.593,0.15,0.150782,0.15313,0.303912,0.0821533,0.0860155,0,0,1,0.493019,0,0,0,0.495971,0,-0.411534,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Mildly Risk Averse","0.007318","0.9945","Tried",0.1441,0,0.144139,0.512861,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.517841,10.3785,9.32145,1000.12,997.46,0.3,0.390909,0.22876,0.619669,0.404835,0.331702,0,0,0,,0,0,0,0.517726,0,1.48128,1,1,0,0,0,0,0,0.482159,0.517841
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Mildly Risk Averse","0.007318","0.9945","PWins",0.0746,0,0.0746409,0.640091,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,11.15,8.55,1001.07,994.893,0.3,0.754882,0,0.754882,0.781775,0,0,0,0,,0,0,0,0.695118,0,1.48236,1,1,0,0,0,0,0,0,1
