"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P Risk Averse","0.0008661","0.9575","All",1,0,1,0.499995,1,1,1,1,0.41876,0.239898,,,0.735885,,,,,6.05767E-19,0.146374,0.117741,0.673849,10.346,9.48639,1000.06,9.48639,0.167661,0.166731,0.210449,0.377181,0.0909439,0.182678,0,0,0.735885,0.264794,7.16944E-19,0.146374,2.22355E-19,0.499994,0,7.5023E-06,1,1,0,0,0.735885,6.05767E-19,0.146374,0.0384015,0.0793398
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P Risk Averse","0.0008661","0.9575","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P Risk Averse","0.0008661","0.9575","DisputeArises",1,0,1,0.499995,1,1,1,1,0.41876,0.239898,,,0.735885,,,,,6.05767E-19,0.146374,0.117741,0.673849,10.346,9.48639,1000.06,9.48639,0.167661,0.166731,0.210449,0.377181,0.0909439,0.182678,0,0,0.735885,0.264794,7.16944E-19,0.146374,2.22355E-19,0.499994,0,7.5023E-06,1,1,0,0,0.735885,6.05767E-19,0.146374,0.0384015,0.0793398
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P Risk Averse","0.0008661","0.9575","PFiles",1,0,1,0.499995,1,1,1,1,0.41876,0.239898,,,0.735885,,,,,6.05767E-19,0.146374,0.117741,0.673849,10.346,9.48639,1000.06,9.48639,0.167661,0.166731,0.210449,0.377181,0.0909439,0.182678,0,0,0.735885,0.264794,7.16944E-19,0.146374,2.22355E-19,0.499994,0,7.5023E-06,1,1,0,0,0.735885,6.05767E-19,0.146374,0.0384015,0.0793398
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P Risk Averse","0.0008661","0.9575","DAnswers",1,0,1,0.499995,1,1,1,1,0.41876,0.239898,,,0.735885,,,,,6.05767E-19,0.146374,0.117741,0.673849,10.346,9.48639,1000.06,9.48639,0.167661,0.166731,0.210449,0.377181,0.0909439,0.182678,0,0,0.735885,0.264794,7.16944E-19,0.146374,2.22355E-19,0.499994,0,7.5023E-06,1,1,0,0,0.735885,6.05767E-19,0.146374,0.0384015,0.0793398
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P Risk Averse","0.0008661","0.9575","Litigated",1,0,1,0.499995,1,1,1,1,0.41876,0.239898,,,0.735885,,,,,6.05767E-19,0.146374,0.117741,0.673849,10.346,9.48639,1000.06,9.48639,0.167661,0.166731,0.210449,0.377181,0.0909439,0.182678,0,0,0.735885,0.264794,7.16944E-19,0.146374,2.22355E-19,0.499994,0,7.5023E-06,1,1,0,0,0.735885,6.05767E-19,0.146374,0.0384015,0.0793398
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P Risk Averse","0.0008661","0.9575","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P Risk Averse","0.0008661","0.9575","Settles",0.7359,0,0.735885,0.422495,1,1,1,1,0.246039,0.28355,,,1,,,,,0,0,0,,10.1898,9.66021,1000.04,9.66021,0.15,0.120602,0.240078,0.360681,0.0345841,0.201941,0,0,1,0.264794,0,0,0,0.399366,0,-0.346235,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P Risk Averse","0.0008661","0.9575","Tried",0.1177,0,0.117741,0.627259,1,1,1,1,0.9,0.115718,,,0,,,,,0,0,1,0.673849,10.6021,9.09792,1000.04,9.09792,0.3,0.403793,0.206053,0.609846,0.359185,0.283323,0,0,0,,0,0,0,0.672606,0,1.63347,1,1,0,0,0,0,0,0.326151,0.673849
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P Risk Averse","0.0008661","0.9575","PWins",0.0793,0,0.0793398,0.702492,1,1,1,1,0.9,0.121612,,,0,,,,,0,0,1,1,11.075,8.625,1000.16,8.625,0.3,0.599234,0,0.599234,0.533035,0,0,0,0,,0,0,0,0.775766,0,1.54232,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P Risk Averse","0.0008661","0.9575","DWins",0.0384,0,0.0384015,0.471824,1,1,1,1,0.9,0.10354,,,0,,,,,0,0,1,0,9.625,10.075,999.792,10.075,0.3,0,0.631771,0.631771,0,0.868686,0,0,0,,0,0,0,0.45947,0,1.82179,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P Risk Averse","0.0008661","0.9575","Abandoned",0.1464,0,0.146374,0.787252,1,1,1,1,0.9,0.12033,,,0,,,,,4.12126E-18,1,0,,10.925,8.925,1000.16,8.925,0.15,0.207952,0.0650286,0.27298,0.15852,0.00487715,0,0,0,,4.88401E-18,1,1.51318E-18,0.867048,0,0.426783,1,1,0,0,0,4.12126E-18,1,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P Risk Averse","0.0008661","0.9575","Rounds1",1,0,1,0.499995,1,1,1,1,0.41876,0.239898,,,0.735885,,,,,6.05767E-19,0.146374,0.117741,0.673849,10.346,9.48639,1000.06,9.48639,0.167661,0.166731,0.210449,0.377181,0.0909439,0.182678,0,0,0.735885,0.264794,6.05767E-19,0.146374,0,0.499994,0,7.5023E-06,1,1,0,0,0.735885,6.05767E-19,0.146374,0.0384015,0.0793398
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P Risk Averse","0.0008661","0.9575","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P Risk Averse","0.0008661","0.9575","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P Risk Averse","0.0008661","0.9575","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P Risk Averse","0.0008661","0.9575","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
