"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 D More Risk Averse","0.007133","0.9981","All",1,0,1,0.499995,1,1,1,1,0.690082,0.715786,,,0.793518,,,,,0.0540083,0.0607793,0.042734,0.14773,10.5939,9.24967,1000.11,999.885,0.15641,0.308409,0.126467,0.434876,0.252087,0.053615,0,0,0.793518,0.743007,0.0784888,0.0852597,0.0489609,0.499994,0,7.5023E-06,1,1,0,0,0.793518,0.0540083,0.0607793,0.0364209,0.0063131
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 D More Risk Averse","0.007133","0.9981","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 D More Risk Averse","0.007133","0.9981","DisputeArises",1,0,1,0.499995,1,1,1,1,0.690082,0.715786,,,0.793518,,,,,0.0540083,0.0607793,0.042734,0.14773,10.5939,9.24967,1000.11,999.885,0.15641,0.308409,0.126467,0.434876,0.252087,0.053615,0,0,0.793518,0.743007,0.0784888,0.0852597,0.0489609,0.499994,0,7.5023E-06,1,1,0,0,0.793518,0.0540083,0.0607793,0.0364209,0.0063131
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 D More Risk Averse","0.007133","0.9981","PFiles",1,0,1,0.499995,1,1,1,1,0.690082,0.715786,,,0.793518,,,,,0.0540083,0.0607793,0.042734,0.14773,10.5939,9.24967,1000.11,999.885,0.15641,0.308409,0.126467,0.434876,0.252087,0.053615,0,0,0.793518,0.743007,0.0784888,0.0852597,0.0489609,0.499994,0,7.5023E-06,1,1,0,0,0.793518,0.0540083,0.0607793,0.0364209,0.0063131
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 D More Risk Averse","0.007133","0.9981","DAnswers",1,0,1,0.499995,1,1,1,1,0.690082,0.715786,,,0.793518,,,,,0.0540083,0.0607793,0.042734,0.14773,10.5939,9.24967,1000.11,999.885,0.15641,0.308409,0.126467,0.434876,0.252087,0.053615,0,0,0.793518,0.743007,0.0784888,0.0852597,0.0489609,0.499994,0,7.5023E-06,1,1,0,0,0.793518,0.0540083,0.0607793,0.0364209,0.0063131
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 D More Risk Averse","0.007133","0.9981","Litigated",1,0,1,0.499995,1,1,1,1,0.690082,0.715786,,,0.793518,,,,,0.0540083,0.0607793,0.042734,0.14773,10.5939,9.24967,1000.11,999.885,0.15641,0.308409,0.126467,0.434876,0.252087,0.053615,0,0,0.793518,0.743007,0.0784888,0.0852597,0.0489609,0.499994,0,7.5023E-06,1,1,0,0,0.793518,0.0540083,0.0607793,0.0364209,0.0063131
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 D More Risk Averse","0.007133","0.9981","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 D More Risk Averse","0.007133","0.9981","Settles",0.7935,0,0.793518,0.559904,1,1,1,1,0.678708,0.807306,,,1,,,,,0,0,0,,10.668,9.18199,1000.13,999.89,0.15,0.29189,0.135856,0.427746,0.220812,0.0420066,0,0,1,0.743007,0,0,0,0.575628,0,-0.227651,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 D More Risk Averse","0.007133","0.9981","Tried",0.0427,0,0.042734,0.221785,1,1,1,1,0.686462,0.243099,,,0,,,,,0,0,1,0.14773,9.78637,9.91363,999.793,999.838,0.3,0.158489,0.138962,0.297452,0.204736,0.201495,0,0,0,,0,0,0,0.151556,0,1.24527,1,1,0,0,0,0,0,0.85227,0.14773
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 D More Risk Averse","0.007133","0.9981","PWins",0.0063,0,0.0063131,0.412517,1,1,1,1,0.773767,0.27198,,,0,,,,,0,0,1,1,11.15,8.55,1000.17,998.895,0.3,1.07283,0,1.07283,1.38588,0,0,0,0,,0,0,0,0.37717,0,1.99002,1,1,0,0,0,0,0,0,1
