"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","All",1,0,1,0.673383,0.37233,0.0730355,1,1,0.459748,0.395819,,,0.0384783,,,,,0.0147082,0.0045055,0.008785,0.699261,10.1059,9.61639,999.962,998.518,0.277762,0.0581771,0.801773,0.85995,0.0759375,0.771101,0,0,0.0384783,0.44435,0.0179872,0.00778459,0.00655816,0.900002,0,1.42533E-05,0.37233,0.0730355,0.62767,0.299295,0.0384783,0.0147082,0.0045055,0.0026421,0.0061433
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","DisputeArises",1,0,1,0.673383,0.37233,0.0730355,1,1,0.459748,0.395819,,,0.0384783,,,,,0.0147082,0.0045055,0.008785,0.699261,10.1059,9.61639,999.962,998.518,0.277762,0.0581771,0.801773,0.85995,0.0759375,0.771101,0,0,0.0384783,0.44435,0.0179872,0.00778459,0.00655816,0.900002,0,1.42533E-05,0.37233,0.0730355,0.62767,0.299295,0.0384783,0.0147082,0.0045055,0.0026421,0.0061433
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","PFiles",0.3723,0,0.37233,0.673383,1,0.196158,1,1,0.459748,0.395819,,,0.103344,,,,,0.039503,0.0121008,0.023596,0.699261,10.2843,8.96969,999.898,996.02,0.74601,0.156251,0.636178,0.79243,0.203952,0.5538,0,0,0.103344,0.44435,0.0483099,0.0209078,0.0176138,0.900002,0,1.42533E-05,1,0.196158,0,0.803842,0.103344,0.039503,0.0121008,0.00709613,0.0164996
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","DAnswers",0.073,0,0.0730355,0.664048,1,1,1,1,0.459748,0.395819,,,0.526843,,,,,0.201384,0.0616893,0.120289,0.699261,9.81016,8.8455,999.059,984.596,1.34435,0.399083,1.02292,1.422,0.642258,1.49107,0,0,0.526843,0.44435,0.246281,0.106586,0.0897942,0.887695,0,0.0682699,1,1,0,0,0.526843,0.201384,0.0616893,0.0361756,0.0841137
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","Litigated",0.073,0,0.0730355,0.664048,1,1,1,1,0.459748,0.395819,,,0.526843,,,,,0.201384,0.0616893,0.120289,0.699261,9.81016,8.8455,999.059,984.596,1.34435,0.399083,1.02292,1.422,0.642258,1.49107,0,0,0.526843,0.44435,0.246281,0.106586,0.0897942,0.887695,0,0.0682699,1,1,0,0,0.526843,0.201384,0.0616893,0.0361756,0.0841137
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","Not Litigated",0.927,0,0.926965,0.674119,0.322876,0,1,1,,,,,0,,,,,0,0,0,,10.1292,9.67712,1000.03,999.615,0.193726,0.0313172,0.784348,0.815666,0.0313172,0.714374,0,0,0,,0,0,0,0.900972,0,-0.0053636,0.322876,0,0.677124,0.322876,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","Settles",0.0385,0,0.0384783,0.670435,1,1,1,1,0.335002,0.553699,,,1,,,,,0,0,0,,9.84435,8.95565,999.914,998.567,1.2,0.193788,1.03602,1.22981,0.139774,1.22831,0,0,1,0.44435,0,0,0,0.896605,0,0.0624456,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","Tried",0.0088,0,0.00878538,0.65653,1,1,1,1,0.607149,0.177434,,,0,,,,,0,0,1,0.699261,9.97749,7.62251,993.351,882.994,2.4,1.699,0.643197,2.34219,4.14821,2.18687,0,0,0,,0,0,0,0.867668,0,0.153645,1,1,0,0,0,0,0,0.300739,0.699261
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","PWins",0.0061,0,0.00614328,0.786173,1,1,1,1,0.601919,0.177134,,,0,,,,,0,0,1,1,11,6.6,1000.16,832.672,2.4,2.4297,0,2.4297,5.93227,0,0,0,0,,0,0,0,0.970299,0,0.0869186,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","DWins",0.0026,0,0.0026421,0.35509,1,1,1,1,0.619308,0.178133,,,0,,,,,0,0,1,0,7.6,10,977.516,1000,2.4,0,2.13873,2.13873,0,7.27167,0,0,0,,0,0,0,0.629037,0,0.308794,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","Abandoned",0.0258,0,0.0257718,0.657075,1,1,1,1,0.59575,0.234545,,,0,,,,,0.570707,0.174823,0,,9.70206,9.09794,999.729,998.372,1.2,0.262467,1.1328,1.39527,0.197337,1.6462,0,0,0,,0.697942,0.302058,0.25447,0.88122,0,0.047862,1,1,0,0,0,0.570707,0.174823,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","Rounds1",0.0665,0,0.0664773,0.661938,1,1,1,1,0.439404,0.40255,,,0.578818,,,,,0.221251,0.0677751,0.132156,0.699261,9.80129,8.84012,998.983,983.314,1.35859,0.402132,1.02456,1.4267,0.6771,1.50641,0,0,0.578818,0.44435,0.221251,0.0677751,0,0.885023,0,0.0742399,1,1,0,0,0.578818,0.221251,0.0677751,0.0397444,0.0924117
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0.5609","0.9978","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
