"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.1","0.01681","0.9887","All",1,0,1,0.326616,0.0277246,0.0274483,1,1,0.50154,0.391059,,,0.0134681,,,,,0.00373632,0.00345231,0.003274,0.376654,10.0016,9.97988,999.993,999.946,0.018516,0.0164087,0.0986905,0.115099,0.0178812,0.0989075,0,0,0.0134681,0.364897,0.00549533,0.00521132,0.00351803,0.0999974,0,-2.1093E-06,0.0277246,0.0274483,0.972275,0.000276382,0.0134681,0.00373632,0.00345231,0.00204053,0.001233
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.1","0.01681","0.9887","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.1","0.01681","0.9887","DisputeArises",1,0,1,0.326616,0.0277246,0.0274483,1,1,0.50154,0.391059,,,0.0134681,,,,,0.00373632,0.00345231,0.003274,0.376654,10.0016,9.97988,999.993,999.946,0.018516,0.0164087,0.0986905,0.115099,0.0178812,0.0989075,0,0,0.0134681,0.364897,0.00549533,0.00521132,0.00351803,0.0999974,0,-2.1093E-06,0.0277246,0.0274483,0.972275,0.000276382,0.0134681,0.00373632,0.00345231,0.00204053,0.001233
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.1","0.01681","0.9887","PFiles",0.0277,0,0.0277246,0.515065,1,0.990031,1,1,0.50154,0.391059,,,0.485781,,,,,0.134765,0.124521,0.118072,0.376654,10.058,9.27412,999.751,998.039,0.667853,0.591846,0.17268,0.764526,0.644958,0.180506,0,0,0.485781,0.364897,0.198211,0.187967,0.126892,0.219817,0,0.606807,1,0.990031,0,0.00996884,0.485781,0.134765,0.124521,0.0735999,0.0444724
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.1","0.01681","0.9887","DAnswers",0.0274,0,0.0274483,0.512413,1,1,1,1,0.50154,0.391059,,,0.490672,,,,,0.136122,0.125775,0.119261,0.376654,10.0516,9.27688,999.747,998.031,0.671557,0.592952,0.172854,0.765806,0.646599,0.181854,0,0,0.490672,0.364897,0.200207,0.18986,0.128169,0.216815,0,0.62111,1,1,0,0,0.490672,0.136122,0.125775,0.0743409,0.0449202
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.1","0.01681","0.9887","Litigated",0.0274,0,0.0274483,0.512413,1,1,1,1,0.50154,0.391059,,,0.490672,,,,,0.136122,0.125775,0.119261,0.376654,10.0516,9.27688,999.747,998.031,0.671557,0.592952,0.172854,0.765806,0.646599,0.181854,0,0,0.490672,0.364897,0.200207,0.18986,0.128169,0.216815,0,0.62111,1,1,0,0,0.490672,0.136122,0.125775,0.0743409,0.0449202
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.1","0.01681","0.9887","Not Litigated",0.9726,0,0.972552,0.321372,0.0002842,0,1,1,,,,,0,,,,,0,0,0,,10.0002,9.99972,1000,1000,8.52548E-05,0.000137,0.0965974,0.0967344,0.000136969,0.0965665,0,0,0,,0,0,0,0.0967005,0,-0.0175317,0.00028418,0,0.999716,0.000284183,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.1","0.01681","0.9887","Settles",0.0135,0,0.0134681,0.532871,1,1,1,1,0.281055,0.448739,,,1,,,,,0,0,0,,10.0649,9.3351,1000.02,999.455,0.6,0.509968,0.210591,0.720559,0.351033,0.197516,0,0,1,0.364897,0,0,0,0.228635,0,0.48033,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.1","0.01681","0.9887","Tried",0.0033,0,0.00327351,0.415081,1,1,1,1,0.653935,0.20412,,,0,,,,,0,0,1,0.376654,9.55463,9.24537,997.845,989.693,1.2,0.812901,0.0676545,0.880555,1.83915,0.169136,0,0,0,,0,0,0,0.155796,0,1.23664,1,1,0,0,0,0,0,0.623346,0.376654
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.1","0.01681","0.9887","PWins",0.0012,0,0.00123298,0.6329,1,1,1,1,0.652782,0.197424,,,0,,,,,0,0,1,1,11.3,7.5,1000.17,972.497,1.2,2.15822,0,2.15822,4.88286,0,0,0,0,,0,0,0,0.341784,0,0.564978,1,1,0,0,0,0,0,0,1
