"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Truly Liable Probability 0.1","0.001519","0.9852","All",1,0,1,0.326616,1,1,1,1,0.423603,0.148597,,,0.639576,,,,,0.0184875,0.00703014,0.334884,0.455332,10.1595,9.6403,10.1595,9.6403,0.200233,0.296863,0.0341948,0.331058,0.256648,0.0357778,0,0,0.639576,0.166971,0.0184987,0.00704128,2.22776E-05,0.0999974,0,-2.1093E-06,1,1,0,0,0.639576,0.0184875,0.00703014,0.182401,0.152483
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Truly Liable Probability 0.1","0.001519","0.9852","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Truly Liable Probability 0.1","0.001519","0.9852","DisputeArises",1,0,1,0.326616,1,1,1,1,0.423603,0.148597,,,0.639576,,,,,0.0184875,0.00703014,0.334884,0.455332,10.1595,9.6403,10.1595,9.6403,0.200233,0.296863,0.0341948,0.331058,0.256648,0.0357778,0,0,0.639576,0.166971,0.0184987,0.00704128,2.22776E-05,0.0999974,0,-2.1093E-06,1,1,0,0,0.639576,0.0184875,0.00703014,0.182401,0.152483
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Truly Liable Probability 0.1","0.001519","0.9852","PFiles",1,0,1,0.326616,1,1,1,1,0.423603,0.148597,,,0.639576,,,,,0.0184875,0.00703014,0.334884,0.455332,10.1595,9.6403,10.1595,9.6403,0.200233,0.296863,0.0341948,0.331058,0.256648,0.0357778,0,0,0.639576,0.166971,0.0184987,0.00704128,2.22776E-05,0.0999974,0,-2.1093E-06,1,1,0,0,0.639576,0.0184875,0.00703014,0.182401,0.152483
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Truly Liable Probability 0.1","0.001519","0.9852","DAnswers",1,0,1,0.326616,1,1,1,1,0.423603,0.148597,,,0.639576,,,,,0.0184875,0.00703014,0.334884,0.455332,10.1595,9.6403,10.1595,9.6403,0.200233,0.296863,0.0341948,0.331058,0.256648,0.0357778,0,0,0.639576,0.166971,0.0184987,0.00704128,2.22776E-05,0.0999974,0,-2.1093E-06,1,1,0,0,0.639576,0.0184875,0.00703014,0.182401,0.152483
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Truly Liable Probability 0.1","0.001519","0.9852","Litigated",1,0,1,0.326616,1,1,1,1,0.423603,0.148597,,,0.639576,,,,,0.0184875,0.00703014,0.334884,0.455332,10.1595,9.6403,10.1595,9.6403,0.200233,0.296863,0.0341948,0.331058,0.256648,0.0357778,0,0,0.639576,0.166971,0.0184987,0.00704128,2.22776E-05,0.0999974,0,-2.1093E-06,1,1,0,0,0.639576,0.0184875,0.00703014,0.182401,0.152483
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Truly Liable Probability 0.1","0.001519","0.9852","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Truly Liable Probability 0.1","0.001519","0.9852","Settles",0.6396,0,0.639576,0.249196,1,1,1,1,0.163504,0.170437,,,1,,,,,0,0,0,,10.092,9.75803,10.092,9.75803,0.15,0.197759,0.0265888,0.224348,0.0661118,0.0198176,0,0,1,0.166971,0,0,0,0.0615657,0,-0.437174,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Truly Liable Probability 0.1","0.001519","0.9852","Tried",0.3349,0,0.334884,0.469736,1,1,1,1,0.9,0.103985,,,0,,,,,0,0,1,0.455332,10.2852,9.41477,10.2852,9.41477,0.3,0.493034,0.0487514,0.541786,0.62803,0.0670332,0,0,0,,0,0,0,0.168502,0,0.851226,1,1,0,0,0,0,0,0.544668,0.455332
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Truly Liable Probability 0.1","0.001519","0.9852","PWins",0.1525,0,0.152483,0.617181,1,1,1,1,0.9,0.107508,,,0,,,,,0,0,1,1,11.075,8.625,11.075,8.625,0.3,1.0828,0,1.0828,1.37928,0,0,0,0,,0,0,0,0.292197,0,0.65068,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Truly Liable Probability 0.1","0.001519","0.9852","DWins",0.1824,0,0.182401,0.346475,1,1,1,1,0.9,0.10104,,,0,,,,,0,0,1,0,9.625,10.075,9.625,10.075,0.3,0,0.0895067,0.0895067,0,0.123072,0,0,0,,0,0,0,0.0650958,0,1.01888,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Truly Liable Probability 0.1","0.001519","0.9852","Abandoned",0.0255,0,0.02554,0.388768,1,1,1,1,0.690454,0.186638,,,0,,,,,0.723867,0.27526,0,,10.2007,9.6493,10.2007,9.6493,0.15,0.206407,0.0337986,0.240206,0.158476,0.0256327,0,0,0,,0.724304,0.275696,0.000872266,0.164164,0,-0.213689,1,1,0,0,0,0.723867,0.27526,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Truly Liable Probability 0.1","0.001519","0.9852","Rounds1",1,0,0.999978,0.326611,1,1,1,1,0.423597,0.148593,,,0.63959,,,,,0.018488,0.00703029,0.334891,0.455332,10.1595,9.6403,10.1595,9.6403,0.200234,0.296859,0.0341931,0.331052,0.256643,0.0357761,0,0,0.63959,0.166971,0.018488,0.00703029,0,0.0999952,0,6.4725E-05,1,1,0,0,0.63959,0.018488,0.00703029,0.182405,0.152487
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Truly Liable Probability 0.1","0.001519","0.9852","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
