"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 1","-8.882000000000001E-16","-1","All",1,0,1,0.499995,0.81393,0.629217,1,1,0.815668,0.179914,,,0.00124718,,,,,0,0,0.62797,0.499999,10.3772,9.4063,10.3772,9.4063,0.216472,0.19043,0.16404,0.354469,0.156947,0.149666,0,0,0.00124718,0.5,0,0,0,0.499994,0,7.5023E-06,0.81393,0.629217,0.18607,0.184713,0.00124718,0,0,0.313986,0.313984
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 1","-8.882000000000001E-16","-1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 1","-8.882000000000001E-16","-1","DisputeArises",1,0,1,0.499995,0.81393,0.629217,1,1,0.815668,0.179914,,,0.00124718,,,,,0,0,0.62797,0.499999,10.3772,9.4063,10.3772,9.4063,0.216472,0.19043,0.16404,0.354469,0.156947,0.149666,0,0,0.00124718,0.5,0,0,0,0.499994,0,7.5023E-06,0.81393,0.629217,0.18607,0.184713,0.00124718,0,0,0.313986,0.313984
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 1","-8.882000000000001E-16","-1","PFiles",0.8139,0,0.81393,0.573308,1,0.77306,1,1,0.815668,0.179914,,,0.00153229,,,,,0,0,0.771528,0.499999,10.4635,9.27057,10.4635,9.27057,0.265959,0.233963,0.177489,0.411452,0.192826,0.159829,0,0,0.00153229,0.5,0,0,0,0.590245,0,0.184351,1,0.77306,0,0.22694,0.00153229,0,0,0.385765,0.385763
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 1","-8.882000000000001E-16","-1","DAnswers",0.6292,0,0.629217,0.499999,1,1,1,1,0.815668,0.179914,,,0.00198211,,,,,0,0,0.998018,0.499999,10.35,9.35,10.35,9.35,0.3,0.272604,0.190065,0.462669,0.219391,0.20082,0,0,0.00198211,0.5,0,0,0,0.499999,0,0.468368,1,1,0,0,0.00198211,0,0,0.49901,0.499008
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 1","-8.882000000000001E-16","-1","Litigated",0.6292,0,0.629217,0.499999,1,1,1,1,0.815668,0.179914,,,0.00198211,,,,,0,0,0.998018,0.499999,10.35,9.35,10.35,9.35,0.3,0.272604,0.190065,0.462669,0.219391,0.20082,0,0,0.00198211,0.5,0,0,0,0.499999,0,0.468368,1,1,0,0,0.00198211,0,0,0.49901,0.499008
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 1","-8.882000000000001E-16","-1","Not Litigated",0.3708,0,0.370783,0.499989,0.49817,0,1,1,,,,,0,,,,,0,0,0,,10.4234,9.50183,10.4234,9.50183,0.0747256,0.0509806,0.119875,0.170855,0.0509806,0.0628579,0,0,0,,0,0,0,0.499986,0,-0.794797,0.49817,0,0.50183,0.49817,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 1","-8.882000000000001E-16","-1","Settles",0.0012,0,0.00124718,0.5,1,1,1,1,0.5,0.5,,,1,,,,,0,0,0,,10.35,9.35,10.35,9.35,0.3,0.325,0.325,0.65,0.21125,0.21125,0,0,1,0.5,0,0,0,0.5,0,-2,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 1","-8.882000000000001E-16","-1","Tried",0.628,0,0.62797,0.499999,1,1,1,1,0.816295,0.179278,,,0,,,,,0,0,1,0.499999,10.35,9.35,10.35,9.35,0.3,0.2725,0.189797,0.462297,0.219407,0.200799,0,0,0,,0,0,0,0.499999,0,0.47327,1,1,0,0,0,0,0,0.500001,0.499999
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 1","-8.882000000000001E-16","-1","PWins",0.314,0,0.313984,0.678768,1,1,1,1,0.85204,0.213485,,,0,,,,,0,0,1,1,10.925,8.775,10.925,8.775,0.3,0.489866,0.0551351,0.545001,0.43468,0.00413513,0,0,0,,0,0,0,0.735134,0,0.473266,1,1,0,0,0,0,0,0,1
