"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 0.25","0.002337","0.9779","All",1,0,1,0.499995,1,1,1,1,0.595347,0.408583,,,0.715179,,,,,0.0114922,0.0176916,0.255608,0.475882,10.4329,9.43457,10.4329,9.43457,0.132512,0.17099,0.151334,0.322324,0.118767,0.113463,0,0,0.715179,0.504424,0.0115068,0.0177062,2.93244E-05,0.499994,0,7.5023E-06,1,1,0,0,0.715179,0.0114922,0.0176916,0.133969,0.121639
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 0.25","0.002337","0.9779","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 0.25","0.002337","0.9779","DisputeArises",1,0,1,0.499995,1,1,1,1,0.595347,0.408583,,,0.715179,,,,,0.0114922,0.0176916,0.255608,0.475882,10.4329,9.43457,10.4329,9.43457,0.132512,0.17099,0.151334,0.322324,0.118767,0.113463,0,0,0.715179,0.504424,0.0115068,0.0177062,2.93244E-05,0.499994,0,7.5023E-06,1,1,0,0,0.715179,0.0114922,0.0176916,0.133969,0.121639
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 0.25","0.002337","0.9779","PFiles",1,0,1,0.499995,1,1,1,1,0.595347,0.408583,,,0.715179,,,,,0.0114922,0.0176916,0.255608,0.475882,10.4329,9.43457,10.4329,9.43457,0.132512,0.17099,0.151334,0.322324,0.118767,0.113463,0,0,0.715179,0.504424,0.0115068,0.0177062,2.93244E-05,0.499994,0,7.5023E-06,1,1,0,0,0.715179,0.0114922,0.0176916,0.133969,0.121639
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 0.25","0.002337","0.9779","DAnswers",1,0,1,0.499995,1,1,1,1,0.595347,0.408583,,,0.715179,,,,,0.0114922,0.0176916,0.255608,0.475882,10.4329,9.43457,10.4329,9.43457,0.132512,0.17099,0.151334,0.322324,0.118767,0.113463,0,0,0.715179,0.504424,0.0115068,0.0177062,2.93244E-05,0.499994,0,7.5023E-06,1,1,0,0,0.715179,0.0114922,0.0176916,0.133969,0.121639
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 0.25","0.002337","0.9779","Litigated",1,0,1,0.499995,1,1,1,1,0.595347,0.408583,,,0.715179,,,,,0.0114922,0.0176916,0.255608,0.475882,10.4329,9.43457,10.4329,9.43457,0.132512,0.17099,0.151334,0.322324,0.118767,0.113463,0,0,0.715179,0.504424,0.0115068,0.0177062,2.93244E-05,0.499994,0,7.5023E-06,1,1,0,0,0.715179,0.0114922,0.0176916,0.133969,0.121639
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 0.25","0.002337","0.9779","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 0.25","0.002337","0.9779","Settles",0.7152,0,0.715179,0.506216,1,1,1,1,0.484844,0.524004,,,1,,,,,0,0,0,,10.4669,9.45808,10.4669,9.45808,0.075,0.130162,0.133456,0.263619,0.0724451,0.0740657,0,0,1,0.504424,0,0,0,0.507179,0,-0.392659,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 0.25","0.002337","0.9779","Tried",0.2556,0,0.255608,0.480588,1,1,1,1,0.882535,0.1,,,0,,,,,0,0,1,0.475882,10.3223,9.37774,10.3223,9.37774,0.3,0.288004,0.212137,0.500141,0.248212,0.232031,0,0,0,,0,0,0,0.476167,0,1.12295,1,1,0,0,0,0,0,0.524118,0.475882
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Timing 0.25","0.002337","0.9779","PWins",0.1216,0,0.121639,0.627725,1,1,1,1,0.89674,0.1,,,0,,,,,0,0,1,1,10.925,8.775,10.925,8.775,0.3,0.546776,0.0508668,0.597643,0.517201,0.00381501,0,0,0,,0,0,0,0.678224,0,1.21151,1,1,0,0,0,0,0,0,1
