"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","All",1,0,1,0.5,1,1,1,1,0.550724,0.45883,,,0.67098,,,,,0.0172361,0,0.311784,1,10.4186,9.38459,10.4186,9.38459,0.196768,0.143359,0.112349,0.255707,0.0454552,0.0362949,0,0,0.67098,0.478935,0.0172361,0,0,1,0,0,1,1,0,0,0.67098,0.0172361,0,0,0.311784
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","DisputeArises",1,0,1,0.5,1,1,1,1,0.550724,0.45883,,,0.67098,,,,,0.0172361,0,0.311784,1,10.4186,9.38459,10.4186,9.38459,0.196768,0.143359,0.112349,0.255707,0.0454552,0.0362949,0,0,0.67098,0.478935,0.0172361,0,0,1,0,0,1,1,0,0,0.67098,0.0172361,0,0,0.311784
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","PFiles",1,0,1,0.5,1,1,1,1,0.550724,0.45883,,,0.67098,,,,,0.0172361,0,0.311784,1,10.4186,9.38459,10.4186,9.38459,0.196768,0.143359,0.112349,0.255707,0.0454552,0.0362949,0,0,0.67098,0.478935,0.0172361,0,0,1,0,0,1,1,0,0,0.67098,0.0172361,0,0,0.311784
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","DAnswers",1,0,1,0.5,1,1,1,1,0.550724,0.45883,,,0.67098,,,,,0.0172361,0,0.311784,1,10.4186,9.38459,10.4186,9.38459,0.196768,0.143359,0.112349,0.255707,0.0454552,0.0362949,0,0,0.67098,0.478935,0.0172361,0,0,1,0,0,1,1,0,0,0.67098,0.0172361,0,0,0.311784
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","Litigated",1,0,1,0.5,1,1,1,1,0.550724,0.45883,,,0.67098,,,,,0.0172361,0,0.311784,1,10.4186,9.38459,10.4186,9.38459,0.196768,0.143359,0.112349,0.255707,0.0454552,0.0362949,0,0,0.67098,0.478935,0.0172361,0,0,1,0,0,1,1,0,0,0.67098,0.0172361,0,0,0.311784
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","Settles",0.671,0,0.67098,0.5,1,1,1,1,0.461573,0.496298,,,1,,,,,0,0,0,,10.4039,9.44606,10.4039,9.44606,0.15,0.0976348,0.0870217,0.184656,0.0179729,0.0154716,0,0,1,0.478935,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","Tried",0.3118,0,0.311784,0.5,1,1,1,1,0.737828,0.395217,,,0,,,,,0,0,1,1,10.4776,9.22243,10.4776,9.22243,0.3,0.246101,0.167035,0.413136,0.106843,0.0820445,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","PWins",0.3118,0,0.311784,0.5,1,1,1,1,0.737828,0.395217,,,0,,,,,0,0,1,1,10.4776,9.22243,10.4776,9.22243,0.3,0.246101,0.167035,0.413136,0.106843,0.0820445,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","DWins",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","Abandoned",0.0172,0,0.0172361,0.5,1,1,1,1,0.636739,0.150917,,,0,,,,,1,0,0,,9.925,9.925,9.925,9.925,0.15,0.0648438,0.109066,0.17391,0.00486329,0.0193575,0,0,0,,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","Rounds1",1,0,1,0.5,1,1,1,1,0.550724,0.45883,,,0.67098,,,,,0.0172361,0,0.311784,1,10.4186,9.38459,10.4186,9.38459,0.196768,0.143359,0.112349,0.255707,0.0454552,0.0362949,0,0,0.67098,0.478935,0.0172361,0,0,1,0,0,1,1,0,0,0.67098,0.0172361,0,0,0.311784
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","0.001005","0.994","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
