"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Margin","0.001656","0.9904","All",1,0,1,0.499995,0.839292,0.654396,1,1,0.520912,0.461246,,,0.457113,,,,,0.0789723,0.0749686,0.042917,0.44642,10.3691,9.394,1000.06,999.274,0.236928,0.188857,0.187052,0.375909,0.130759,0.125928,0,0,0.457113,0.490157,0.0791846,0.0751809,0.000424638,0.499994,0,7.5023E-06,0.839292,0.654396,0.160708,0.184896,0.457113,0.0789723,0.0749686,0.0237579,0.0191589
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Margin","0.001656","0.9904","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Margin","0.001656","0.9904","DisputeArises",1,0,1,0.499995,0.839292,0.654396,1,1,0.520912,0.461246,,,0.457113,,,,,0.0789723,0.0749686,0.042917,0.44642,10.3691,9.394,1000.06,999.274,0.236928,0.188857,0.187052,0.375909,0.130759,0.125928,0,0,0.457113,0.490157,0.0791846,0.0751809,0.000424638,0.499994,0,7.5023E-06,0.839292,0.654396,0.160708,0.184896,0.457113,0.0789723,0.0749686,0.0237579,0.0191589
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Margin","0.001656","0.9904","PFiles",0.8393,0,0.839292,0.561402,1,0.7797,1,1,0.520912,0.461246,,,0.544641,,,,,0.0940939,0.0893236,0.051135,0.44642,10.4397,9.27796,1000.07,999.135,0.282295,0.225019,0.202723,0.427743,0.155797,0.129896,0,0,0.544641,0.490157,0.0943469,0.0895766,0.000505948,0.575588,0,0.154413,1,0.7797,0,0.2203,0.544641,0.0940939,0.0893236,0.0283071,0.0228275
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Margin","0.001656","0.9904","DAnswers",0.6544,0,0.654396,0.48757,1,1,1,1,0.520912,0.461246,,,0.698527,,,,,0.12068,0.114562,0.065582,0.44642,10.3238,9.3565,1000.05,999.228,0.319675,0.259572,0.221974,0.481546,0.170791,0.160893,0,0,0.698527,0.490157,0.121004,0.114886,0.000648902,0.484698,0,0.420214,1,1,0,0,0.698527,0.12068,0.114562,0.0363052,0.0292773
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Margin","0.001656","0.9904","Litigated",0.6544,0,0.654396,0.48757,1,1,1,1,0.520912,0.461246,,,0.698527,,,,,0.12068,0.114562,0.065582,0.44642,10.3238,9.3565,1000.05,999.228,0.319675,0.259572,0.221974,0.481546,0.170791,0.160893,0,0,0.698527,0.490157,0.121004,0.114886,0.000648902,0.484698,0,0.420214,1,1,0,0,0.698527,0.12068,0.114562,0.0363052,0.0292773
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Margin","0.001656","0.9904","Not Litigated",0.3456,0,0.345604,0.523522,0.534994,0,1,1,,,,,0,,,,,0,0,0,,10.4547,9.46501,1000.08,999.362,0.0802491,0.0549597,0.120927,0.175887,0.0549597,0.0597228,0,0,0,,0,0,0,0.528956,0,-0.795646,0.534994,0,0.465006,0.534994,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Margin","0.001656","0.9904","Settles",0.4571,0,0.457113,0.490226,1,1,1,1,0.429133,0.551181,,,1,,,,,0,0,0,,10.3402,9.35984,1000.07,999.361,0.3,0.241937,0.223082,0.465019,0.137593,0.136275,0,0,1,0.490157,0,0,0,0.48789,0,-0.0352898,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Margin","0.001656","0.9904","Tried",0.0429,0,0.0429169,0.456408,1,1,1,1,0.862581,0.1,,,0,,,,,0,0,1,0.44642,10.1024,9.29765,999.81,998.084,0.6,0.446092,0.286933,0.733026,0.464433,0.365036,0,0,0,,0,0,0,0.447084,0,2.09673,1,1,0,0,0,0,0,0.55358,0.44642
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Margin","0.001656","0.9904","PWins",0.0192,0,0.0191589,0.593525,1,1,1,1,0.893844,0.1,,,0,,,,,0,0,1,1,10.8948,8.50522,1000.15,995.783,0.6,0.856782,0.117676,0.974458,0.997605,0.0353028,0,0,0,,0,0,0,0.637996,0,2.39944,1,1,0,0,0,0,0,0,1
