"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.003875","0.9965","All",1,0,1,0.5,1,1,1,1,0.541166,0.444604,,,0.659701,,,,,0,0.0285157,0.311784,1,10.446,9.45561,1000.09,999.505,0.0983838,0.0853692,0.0903229,0.175692,0.0171301,0.0233403,0,0,0.659701,0.451289,0,0.0285157,0,1,0,0,1,1,0,0,0.659701,0,0.0285157,0,0.311784
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.003875","0.9965","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.003875","0.9965","DisputeArises",1,0,1,0.5,1,1,1,1,0.541166,0.444604,,,0.659701,,,,,0,0.0285157,0.311784,1,10.446,9.45561,1000.09,999.505,0.0983838,0.0853692,0.0903229,0.175692,0.0171301,0.0233403,0,0,0.659701,0.451289,0,0.0285157,0,1,0,0,1,1,0,0,0.659701,0,0.0285157,0,0.311784
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.003875","0.9965","PFiles",1,0,1,0.5,1,1,1,1,0.541166,0.444604,,,0.659701,,,,,0,0.0285157,0.311784,1,10.446,9.45561,1000.09,999.505,0.0983838,0.0853692,0.0903229,0.175692,0.0171301,0.0233403,0,0,0.659701,0.451289,0,0.0285157,0,1,0,0,1,1,0,0,0.659701,0,0.0285157,0,0.311784
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.003875","0.9965","DAnswers",1,0,1,0.5,1,1,1,1,0.541166,0.444604,,,0.659701,,,,,0,0.0285157,0.311784,1,10.446,9.45561,1000.09,999.505,0.0983838,0.0853692,0.0903229,0.175692,0.0171301,0.0233403,0,0,0.659701,0.451289,0,0.0285157,0,1,0,0,1,1,0,0,0.659701,0,0.0285157,0,0.311784
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.003875","0.9965","Litigated",1,0,1,0.5,1,1,1,1,0.541166,0.444604,,,0.659701,,,,,0,0.0285157,0.311784,1,10.446,9.45561,1000.09,999.505,0.0983838,0.0853692,0.0903229,0.175692,0.0171301,0.0233403,0,0,0.659701,0.451289,0,0.0285157,0,1,0,0,1,1,0,0,0.659701,0,0.0285157,0,0.311784
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.003875","0.9965","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.003875","0.9965","Settles",0.6597,0,0.659701,0.5,1,1,1,1,0.432949,0.469629,,,1,,,,,0,0,0,,10.4138,9.51121,1000.09,999.594,0.075,0.0765537,0.0594849,0.136039,0.0120367,0.00944741,0,0,1,0.451289,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.003875","0.9965","Tried",0.3118,0,0.311784,0.5,1,1,1,1,0.737828,0.395217,,,0,,,,,0,0,1,1,10.4669,9.38306,1000.09,999.39,0.15,0.104909,0.160925,0.265834,0.0282021,0.0547617,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.003875","0.9965","PWins",0.3118,0,0.311784,0.5,1,1,1,1,0.737828,0.395217,,,0,,,,,0,0,1,1,10.4669,9.38306,1000.09,999.39,0.15,0.104909,0.160925,0.265834,0.0282021,0.0547617,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
