"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Margin","0.009628","0.9957","All",1,0,1,0.499995,1,1,1,1,0.535315,0.459632,,,0.673402,,,,,0.0657954,0.0478176,0.212321,0.496224,10.4494,9.45965,1000.08,999.438,0.0909241,0.156928,0.153738,0.310666,0.0975457,0.101829,0,0,0.673402,0.507019,0.0661275,0.0481498,0.000664257,0.499994,0,7.5023E-06,1,1,0,0,0.673402,0.0657954,0.0478176,0.106962,0.105359
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Margin","0.009628","0.9957","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Margin","0.009628","0.9957","DisputeArises",1,0,1,0.499995,1,1,1,1,0.535315,0.459632,,,0.673402,,,,,0.0657954,0.0478176,0.212321,0.496224,10.4494,9.45965,1000.08,999.438,0.0909241,0.156928,0.153738,0.310666,0.0975457,0.101829,0,0,0.673402,0.507019,0.0661275,0.0481498,0.000664257,0.499994,0,7.5023E-06,1,1,0,0,0.673402,0.0657954,0.0478176,0.106962,0.105359
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Margin","0.009628","0.9957","PFiles",1,0,1,0.499995,1,1,1,1,0.535315,0.459632,,,0.673402,,,,,0.0657954,0.0478176,0.212321,0.496224,10.4494,9.45965,1000.08,999.438,0.0909241,0.156928,0.153738,0.310666,0.0975457,0.101829,0,0,0.673402,0.507019,0.0661275,0.0481498,0.000664257,0.499994,0,7.5023E-06,1,1,0,0,0.673402,0.0657954,0.0478176,0.106962,0.105359
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Margin","0.009628","0.9957","DAnswers",1,0,1,0.499995,1,1,1,1,0.535315,0.459632,,,0.673402,,,,,0.0657954,0.0478176,0.212321,0.496224,10.4494,9.45965,1000.08,999.438,0.0909241,0.156928,0.153738,0.310666,0.0975457,0.101829,0,0,0.673402,0.507019,0.0661275,0.0481498,0.000664257,0.499994,0,7.5023E-06,1,1,0,0,0.673402,0.0657954,0.0478176,0.106962,0.105359
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Margin","0.009628","0.9957","Litigated",1,0,1,0.499995,1,1,1,1,0.535315,0.459632,,,0.673402,,,,,0.0657954,0.0478176,0.212321,0.496224,10.4494,9.45965,1000.08,999.438,0.0909241,0.156928,0.153738,0.310666,0.0975457,0.101829,0,0,0.673402,0.507019,0.0661275,0.0481498,0.000664257,0.499994,0,7.5023E-06,1,1,0,0,0.673402,0.0657954,0.0478176,0.106962,0.105359
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Margin","0.009628","0.9957","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Margin","0.009628","0.9957","Settles",0.6734,0,0.673402,0.508445,1,1,1,1,0.449162,0.564875,,,1,,,,,0,0,0,,10.4695,9.45548,1000.1,999.493,0.075,0.1491,0.153364,0.302464,0.0764324,0.0795152,0,0,1,0.507019,0,0,0,0.510496,0,-0.422139,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Margin","0.009628","0.9957","Tried",0.2123,0,0.212321,0.496367,1,1,1,1,0.734327,0.233748,,,0,,,,,0,0,1,0.496224,10.421,9.429,1000.06,999.262,0.15,0.217747,0.18609,0.403837,0.184186,0.181275,0,0,0,,0,0,0,0.496307,0,1.35231,1,1,0,0,0,0,0,0.503776,0.496224
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Margin","0.009628","0.9957","PWins",0.1054,0,0.105359,0.638052,1,1,1,1,0.795898,0.276835,,,0,,,,,0,0,1,1,10.9391,8.91085,1000.16,998.538,0.15,0.397722,0.0404101,0.438132,0.36854,0.0026015,0,0,0,,0,0,0,0.691426,0,1.38298,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Margin","0.009628","0.9957","DWins",0.107,0,0.106962,0.356807,1,1,1,1,0.673678,0.191308,,,0,,,,,0,0,1,0,9.91061,9.93939,999.963,999.976,0.15,0.0404703,0.329586,0.370056,0.00259572,0.35727,0,0,0,,0,0,0,0.304112,0,1.32211,1,1,0,0,0,0,0,1,0
