"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.007034","0.9944","All",1,0,1,0.5,1,1,1,1,0.516388,0.562403,,,0.868424,,,,,0.0100384,0.00391021,0.117543,1,10.4485,9.38383,1000.09,999.38,0.167632,0.143753,0.10439,0.248142,0.0483275,0.0313931,0,0,0.868424,0.55389,0.0100802,0.00395201,8.35974E-05,1,0,0,1,1,0,0,0.868424,0.0100384,0.00391021,0,0.117543
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.007034","0.9944","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.007034","0.9944","DisputeArises",1,0,1,0.5,1,1,1,1,0.516388,0.562403,,,0.868424,,,,,0.0100384,0.00391021,0.117543,1,10.4485,9.38383,1000.09,999.38,0.167632,0.143753,0.10439,0.248142,0.0483275,0.0313931,0,0,0.868424,0.55389,0.0100802,0.00395201,8.35974E-05,1,0,0,1,1,0,0,0.868424,0.0100384,0.00391021,0,0.117543
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.007034","0.9944","PFiles",1,0,1,0.5,1,1,1,1,0.516388,0.562403,,,0.868424,,,,,0.0100384,0.00391021,0.117543,1,10.4485,9.38383,1000.09,999.38,0.167632,0.143753,0.10439,0.248142,0.0483275,0.0313931,0,0,0.868424,0.55389,0.0100802,0.00395201,8.35974E-05,1,0,0,1,1,0,0,0.868424,0.0100384,0.00391021,0,0.117543
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.007034","0.9944","DAnswers",1,0,1,0.5,1,1,1,1,0.516388,0.562403,,,0.868424,,,,,0.0100384,0.00391021,0.117543,1,10.4485,9.38383,1000.09,999.38,0.167632,0.143753,0.10439,0.248142,0.0483275,0.0313931,0,0,0.868424,0.55389,0.0100802,0.00395201,8.35974E-05,1,0,0,1,1,0,0,0.868424,0.0100384,0.00391021,0,0.117543
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.007034","0.9944","Litigated",1,0,1,0.5,1,1,1,1,0.516388,0.562403,,,0.868424,,,,,0.0100384,0.00391021,0.117543,1,10.4485,9.38383,1000.09,999.38,0.167632,0.143753,0.10439,0.248142,0.0483275,0.0313931,0,0,0.868424,0.55389,0.0100802,0.00395201,8.35974E-05,1,0,0,1,1,0,0,0.868424,0.0100384,0.00391021,0,0.117543
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.007034","0.9944","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.007034","0.9944","Settles",0.8684,0,0.868424,0.5,1,1,1,1,0.503808,0.603971,,,1,,,,,0,0,0,,10.4789,9.37111,1000.1,999.397,0.15,0.121899,0.0813958,0.203295,0.0286899,0.0145492,0,0,1,0.55389,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.007034","0.9944","Tried",0.1175,0,0.117543,0.5,1,1,1,1,0.601726,0.29351,,,0,,,,,0,0,1,1,10.2532,9.44679,1000,999.232,0.3,0.303255,0.264155,0.56741,0.189653,0.152129,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.007034","0.9944","PWins",0.1175,0,0.117543,0.5,1,1,1,1,0.601726,0.29351,,,0,,,,,0,0,1,1,10.2532,9.44679,1000,999.232,0.3,0.303255,0.264155,0.56741,0.189653,0.152129,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
