"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","0.02736","0.9937","All",1,0,1,0.5,0.499742,0.12099,1,1,0.425303,0.352733,,,0.0737756,,,,,0.00541198,0.0148823,0.023659,1,10.113,9.48614,10.113,9.48614,0.40083,0.139464,0.387294,0.526757,0.0858278,0.273133,0,0,0.0737756,0.358624,0.00704237,0.0165127,0.00326078,1,0,0,0.499742,0.12099,0.500258,0.378751,0.0737756,0.00541198,0.0148823,0,0.0236594
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","0.02736","0.9937","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","0.02736","0.9937","DisputeArises",1,0,1,0.5,0.499742,0.12099,1,1,0.425303,0.352733,,,0.0737756,,,,,0.00541198,0.0148823,0.023659,1,10.113,9.48614,10.113,9.48614,0.40083,0.139464,0.387294,0.526757,0.0858278,0.273133,0,0,0.0737756,0.358624,0.00704237,0.0165127,0.00326078,1,0,0,0.499742,0.12099,0.500258,0.378751,0.0737756,0.00541198,0.0148823,0,0.0236594
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","0.02736","0.9937","PFiles",0.4997,0,0.499742,0.5,1,0.242105,1,1,0.425303,0.352733,,,0.147628,,,,,0.0108296,0.0297801,0.047343,1,10.2262,8.97174,10.2262,8.97174,0.802075,0.279071,0.531019,0.81009,0.171744,0.417718,0,0,0.147628,0.358624,0.014092,0.0330425,0.00652493,1,0,0,1,0.242105,0,0.757895,0.147628,0.0108296,0.0297801,0,0.0473432
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","0.02736","0.9937","DAnswers",0.121,0,0.12099,0.5,1,1,1,1,0.425303,0.352733,,,0.609766,,,,,0.0447308,0.123005,0.195548,1,9.68206,8.88329,9.68206,8.88329,1.43466,0.583387,0.881986,1.46537,0.496055,1.06859,0,0,0.609766,0.358624,0.0582062,0.13648,0.0269508,1,0,0,1,1,0,0,0.609766,0.0447308,0.123005,0,0.195548
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","0.02736","0.9937","Litigated",0.121,0,0.12099,0.5,1,1,1,1,0.425303,0.352733,,,0.609766,,,,,0.0447308,0.123005,0.195548,1,9.68206,8.88329,9.68206,8.88329,1.43466,0.583387,0.881986,1.46537,0.496055,1.06859,0,0,0.609766,0.358624,0.0582062,0.13648,0.0269508,1,0,0,1,1,0,0,0.609766,0.0447308,0.123005,0,0.195548
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","0.02736","0.9937","Not Litigated",0.879,0,0.87901,0.5,0.430884,0,1,1,,,,,0,,,,,0,0,0,,10.1724,9.56912,10.1724,9.56912,0.25853,0.0783604,0.319202,0.397563,0.0293627,0.163643,0,0,0,,0,0,0,1,0,0,0.430884,0,0.569116,0.430884,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","0.02736","0.9937","Settles",0.0738,0,0.0737756,0.5,1,1,1,1,0.298186,0.419063,,,1,,,,,0,0,0,,9.75862,9.04138,9.75862,9.04138,1.2,0.410933,0.791157,1.20209,0.204572,0.663663,0,0,1,0.358624,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","0.02736","0.9937","Tried",0.0237,0,0.0236594,0.5,1,1,1,1,0.577615,0.222554,,,0,,,,,0,0,1,1,9.02617,8.57383,9.02617,8.57383,2.4,1.00832,1.53104,2.53936,1.2612,2.96369,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","0.02736","0.9937","PWins",0.0237,0,0.0236594,0.5,1,1,1,1,0.577615,0.222554,,,0,,,,,0,0,1,1,9.02617,8.57383,9.02617,8.57383,2.4,1.00832,1.53104,2.53936,1.2612,2.96369,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","0.02736","0.9937","DWins",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
