"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse","0.0002978","0.9769","All",1,0,1,0.499995,1,1,1,1,0.534489,0.476871,,,0.836824,,,,,0.00861312,0.00369954,0.150715,0.497148,10.4595,9.45418,1000.08,999.403,0.0863036,0.164832,0.150464,0.315296,0.110144,0.104721,0,0,0.836824,0.506788,0.00868704,0.00377346,0.000147841,0.499994,0,7.5023E-06,1,1,0,0,0.836824,0.00861312,0.00369954,0.0757873,0.0749277
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse","0.0002978","0.9769","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse","0.0002978","0.9769","DisputeArises",1,0,1,0.499995,1,1,1,1,0.534489,0.476871,,,0.836824,,,,,0.00861312,0.00369954,0.150715,0.497148,10.4595,9.45418,1000.08,999.403,0.0863036,0.164832,0.150464,0.315296,0.110144,0.104721,0,0,0.836824,0.506788,0.00868704,0.00377346,0.000147841,0.499994,0,7.5023E-06,1,1,0,0,0.836824,0.00861312,0.00369954,0.0757873,0.0749277
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse","0.0002978","0.9769","PFiles",1,0,1,0.499995,1,1,1,1,0.534489,0.476871,,,0.836824,,,,,0.00861312,0.00369954,0.150715,0.497148,10.4595,9.45418,1000.08,999.403,0.0863036,0.164832,0.150464,0.315296,0.110144,0.104721,0,0,0.836824,0.506788,0.00868704,0.00377346,0.000147841,0.499994,0,7.5023E-06,1,1,0,0,0.836824,0.00861312,0.00369954,0.0757873,0.0749277
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse","0.0002978","0.9769","DAnswers",1,0,1,0.499995,1,1,1,1,0.534489,0.476871,,,0.836824,,,,,0.00861312,0.00369954,0.150715,0.497148,10.4595,9.45418,1000.08,999.403,0.0863036,0.164832,0.150464,0.315296,0.110144,0.104721,0,0,0.836824,0.506788,0.00868704,0.00377346,0.000147841,0.499994,0,7.5023E-06,1,1,0,0,0.836824,0.00861312,0.00369954,0.0757873,0.0749277
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse","0.0002978","0.9769","Litigated",1,0,1,0.499995,1,1,1,1,0.534489,0.476871,,,0.836824,,,,,0.00861312,0.00369954,0.150715,0.497148,10.4595,9.45418,1000.08,999.403,0.0863036,0.164832,0.150464,0.315296,0.110144,0.104721,0,0,0.836824,0.506788,0.00868704,0.00377346,0.000147841,0.499994,0,7.5023E-06,1,1,0,0,0.836824,0.00861312,0.00369954,0.0757873,0.0749277
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse","0.0002978","0.9769","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse","0.0002978","0.9769","Settles",0.8368,0,0.836824,0.501081,1,1,1,1,0.463217,0.550359,,,1,,,,,0,0,0,,10.4693,9.45571,1000.09,999.467,0.075,0.14645,0.141264,0.287713,0.0842185,0.0787385,0,0,1,0.506788,0,0,0,0.50149,0,-0.27633,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse","0.0002978","0.9769","Tried",0.1507,0,0.150715,0.497944,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.497148,10.4213,9.42871,1000.03,999.031,0.15,0.269672,0.193344,0.463016,0.253998,0.236847,0,0,0,,0,0,0,0.497167,0,1.45665,1,1,0,0,0,0,0,0.502852,0.497148
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse","0.0002978","0.9769","PWins",0.0749,0,0.0749277,0.630925,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,11.075,8.775,1000.16,998.024,0.15,0.542438,0,0.542438,0.51091,0,0,0,0,,0,0,0,0.682562,0,1.45633,1,1,0,0,0,0,0,0,1
