"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","All",1,0,1,0.499995,0.854326,0.717867,1,1,0.393507,0.594794,,,0.610546,,,,,0,0,0.107321,0.482053,10.2005,9.2634,1000.01,998.923,0.53605,0.310846,0.312592,0.623438,0.255011,0.242368,0,0,0.610546,0.494642,0,0,0,0.499994,0,7.5023E-06,0.854326,0.717867,0.145674,0.136459,0.610546,0,0,0.0555864,0.0517342
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","DisputeArises",1,0,1,0.499995,0.854326,0.717867,1,1,0.393507,0.594794,,,0.610546,,,,,0,0,0.107321,0.482053,10.2005,9.2634,1000.01,998.923,0.53605,0.310846,0.312592,0.623438,0.255011,0.242368,0,0,0.610546,0.494642,0,0,0,0.499994,0,7.5023E-06,0.854326,0.717867,0.145674,0.136459,0.610546,0,0,0.0555864,0.0517342
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","PFiles",0.8543,0,0.854326,0.546131,1,0.840273,1,1,0.393507,0.594794,,,0.714652,,,,,0,0,0.12562,0.482053,10.2347,9.1378,1000.01,998.739,0.627454,0.363849,0.33851,0.70236,0.298494,0.256312,0,0,0.714652,0.494642,0,0,0,0.557867,0,0.0927348,1,0.840273,0,0.159727,0.714652,0,0,0.0650647,0.0605556
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","DAnswers",0.7179,0,0.717867,0.502098,1,1,1,1,0.393507,0.594794,,,0.850501,,,,,0,0,0.149499,0.482053,10.1463,9.164,999.981,998.726,0.6897,0.404228,0.354466,0.758695,0.32645,0.290517,0,0,0.850501,0.494642,0,0,0,0.502607,0,0.201365,1,1,0,0,0.850501,0,0,0.0774328,0.0720666
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","Litigated",0.7179,0,0.717867,0.502098,1,1,1,1,0.393507,0.594794,,,0.850501,,,,,0,0,0.149499,0.482053,10.1463,9.164,999.981,998.726,0.6897,0.404228,0.354466,0.758695,0.32645,0.290517,0,0,0.850501,0.494642,0,0,0,0.502607,0,0.201365,1,1,0,0,0.850501,0,0,0.0774328,0.0720666
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","Not Litigated",0.2821,0,0.282133,0.494644,0.48367,0,1,1,,,,,0,,,,,0,0,0,,10.3386,9.51633,1000.07,999.423,0.145101,0.0732407,0.206046,0.279287,0.0732407,0.119856,0,0,0,,0,0,0,0.493346,0,-0.512333,0.48367,0,0.51633,0.48367,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","Settles",0.6105,0,0.610546,0.505033,1,1,1,1,0.349707,0.639577,,,1,,,,,0,0,0,,10.1946,9.20536,1000.05,999.207,0.6,0.361085,0.366969,0.728054,0.265832,0.280333,0,0,1,0.494642,0,0,0,0.50618,0,0.116686,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","Tried",0.1073,0,0.107321,0.485403,1,1,1,1,0.642682,0.340026,,,0,,,,,0,0,1,0.482053,9.87128,8.92872,999.58,995.99,1.2,0.649672,0.283339,0.93301,0.671305,0.348449,0,0,0,,0,0,0,0.482275,0,0.683107,1,1,0,0,0,0,0,0.517947,0.482053
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","PWins",0.0517,0,0.0517342,0.762217,1,1,1,1,0.768827,0.46767,,,0,,,,,0,0,1,1,10.7,8.1,1000.14,991.847,1.2,1.07931,0.246206,1.32552,1.31208,0.0738619,0,0,0,,0,0,0,0.820687,0,0.717215,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","DWins",0.0556,0,0.0555864,0.227773,1,1,1,1,0.525279,0.221227,,,0,,,,,0,0,1,0,9.1,9.7,999.058,999.847,1.2,0.249806,0.317898,0.567703,0.0749417,0.604006,0,0,0,,0,0,0,0.167315,0,0.651363,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","Rounds1",0.7179,0,0.717867,0.502098,1,1,1,1,0.393507,0.594794,,,0.850501,,,,,0,0,0.149499,0.482053,10.1463,9.164,999.981,998.726,0.6897,0.404228,0.354466,0.758695,0.32645,0.290517,0,0,0.850501,0.494642,0,0,0,0.502607,0,0.201365,1,1,0,0,0.850501,0,0,0.0774328,0.0720666
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Moderately Risk Averse Abandonable False","0.1314","0.9985","Truly Liable",0.5,0,0.499994,0.716723,0.953212,0.721618,1,1,0.476722,0.685289,,,0.618101,,,,,0,0,0.103517,0.82031,10.3748,9.06063,1000.07,998.443,0.564559,0.0878574,0.625192,0.713049,0.0703929,0.484741,0,0,0.618101,0.575023,0,0,0,1,0,1.15263E-05,0.953212,0.721618,0.0467881,0.231594,0.618101,0,0,0.0186011,0.0849163
